comment_text,date,url,sentiment
ﻣﻨﺎﻝ ﻭﻳﻦ ﻳﺠﻲ ﺗﺤﻂ ﺧﺸﻤﻚ 😃😃ﻣﻨﻴﻴﻦ ﺗﻌﺮﻓﻬﺎ ﺍﻧﺖ ﻣﺎﻳﺎ ﺩﻳﺎﺍﺏ😂😂😂 ,2017-11-26T21:43:08+0000 , https://graph.facebook.com/v2.11/134815143308923_621012511355848?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Rabi youstir ili bach  ysma3ha ,2017-11-26T08:17:42+0000 , https://graph.facebook.com/v2.11/134815143308923_619920501465049?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺣﻄﺐ ﺟﻬﻨﻢ ,2017-12-02T18:33:23+0000 , https://graph.facebook.com/v2.11/134815143308923_619920501465049?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺍﻩ ﻳﺎ ﺍﻣﺔ ﺿﺤﻜﺖ ﻣﻦ ﺟﻬﻠﻬﺎ ﺍﻻﻣﻢ ,2017-11-22T14:02:07+0000 , https://graph.facebook.com/v2.11/134815143308923_618797964910636?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻫﺎﻟﻜﺘﻮﻥ ﻳﺎ ﺑﺎﺑﺎ ,2017-11-23T15:27:57+0000 , https://graph.facebook.com/v2.11/134815143308923_618797964910636?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Bagar bagara hhh ,2017-11-20T17:42:07+0000 , https://graph.facebook.com/v2.11/134815143308923_617863388337427?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Btbi3tk z8ira wfrkha f mokhek ,2017-11-20T17:49:35+0000 , https://graph.facebook.com/v2.11/134815143308923_617863388337427?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺷﻜﻮﻧﻚ ﺍﻧﺘﻲ ﻛﻨﻘﺎﺭﻧﻮﻙ ﺑﺎﺧﻴﺐ ﺍﻣﺮﺓ ﺍﻛﺮﺍﻧﻴﺔ ﻣﻦ ﻧﺎﺣﻴﺔ ﺍﻟﺠﻤﺎﻝ ﻣﺘﺠﻲ ﻗﺪﺍﻣﻬﺎ ﺣﺘﻰ ﺷﻴﺊ ,2017-11-20T17:50:08+0000 , https://graph.facebook.com/v2.11/134815143308923_617863388337427?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺗﻲ ﺑﺮﻱ ﺭﻭﺣﻲ ﻣﺨﻴﺒﻚ ,2017-11-20T17:50:09+0000 , https://graph.facebook.com/v2.11/134815143308923_617863388337427?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺗﻔﻄﻖ ﻳﺎ ﺭﻭﺣﻲ😍😍 ,2017-11-20T17:56:27+0000 , https://graph.facebook.com/v2.11/134815143308923_617863388337427?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Rabi itoub 3lik ,2017-11-19T15:57:34+0000 , https://graph.facebook.com/v2.11/134815143308923_616686065121826?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻫﻬﻬﻪ ﻋﺒﺪ ﺍﻟﺤﻠﻴﻢ ﻣﺶ ﻋﺒﺪ ﺍﻟﺨﻠﻴﻢ ﻫﻬﻬﻬﻪ ,2017-11-19T16:49:45+0000 , https://graph.facebook.com/v2.11/134815143308923_616686065121826?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻫﻬﻬﻬﻪ ﺍﻟﺤﻠﻴﻢ ﻣﻮﺵ ﺍﻟﺨﻠﻴﻢ ﻫﻬﻪ ,2017-11-19T17:17:18+0000 , https://graph.facebook.com/v2.11/134815143308923_616686065121826?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻭﷲ ﻳﺎ ﺑﻨﺖ ﻛﺎﻥ ﺭﺟﻌﺖ ﻟﻠﺘﻤﺜﻴﻞ ﺧﻴﺮ ﻟﻚ ﻛﻨﺖ ﻣﺎ ﺍﺣﻼﻙ ﻭﺍﻧﺖ ﻣﻤﺜﻠﺔ ﺳﺘﺮ ﷲ ﺑﺎﻗﻲ ﻋﻠﻴﻚ ﻭﻛﺄﻧﻚ ﻣﻼﻙ ﻭﺗﻮﻯ ﺛﺮﺕ ﺗﻬﺒﻞ ﻫﺒﻞ ﻭﺣﺪﻩ ,2017-11-19T20:17:15+0000 , https://graph.facebook.com/v2.11/134815143308923_616686065121826?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
3lech ya binti t7ayer errajel fi 9abrou trassilouch y9oum yendeb fihom!!!!! ,2017-11-19T21:12:29+0000 , https://graph.facebook.com/v2.11/134815143308923_616686065121826?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻋﺒﺪ ﺍﻟﺤﻠﻴﻢ ﻫﻬﻬﻬﻬﻬﻬﻬﺔﻟﻄﻒ ﻳﺎﺭﺑﻲ ,2017-11-19T21:36:18+0000 , https://graph.facebook.com/v2.11/134815143308923_616686065121826?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺍﻟﻠﻴﻠﺔ ﻋﺮﻱ ,2017-11-18T15:52:54+0000 , https://graph.facebook.com/v2.11/134815143308923_616680848455681?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﺎﺳﻄﻴﻦ ﺯﻭﺯ ﻛﻴﻔﻚ ,2017-11-18T15:54:28+0000 , https://graph.facebook.com/v2.11/134815143308923_616680848455681?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Rabbi yfarrejjjjjj ,2017-11-17T15:38:08+0000 , https://graph.facebook.com/v2.11/134815143308923_616106548513111?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﺎ ﻓﻴﻜﺶ ﺩﻭﺍ ﺯﺍﻳﺪ ,2017-11-16T13:36:14+0000 , https://graph.facebook.com/v2.11/134815143308923_615505561906543?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺻﺒﺎﺡ ﺍﻟﺸﻌﻴﺮ ﻳﺎﻋﻠﻮﺷﻪ ,2017-11-16T12:19:15+0000 , https://graph.facebook.com/v2.11/134815143308923_615478391909260?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺍﻟﺪﻳﻦ ﺍﻫﻢ ﻣﻦ ﺍﻟﺠﻤﺎﻝ ﻛﻴﻤﺎ ﺍﻳﻘﻮﻟﻮ ﺗﻜﺒﺮﻱ ﺍﻭ ﺗﺸﻴﺎﻧﻮ ﻫﻬﻬﻬﻬﻬﻪ ,2017-11-17T10:55:25+0000 , https://graph.facebook.com/v2.11/134815143308923_615478391909260?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ya manel rabi 3taak le9boul ama mata3rech tetsaref fih ,2017-11-16T18:48:52+0000 , https://graph.facebook.com/v2.11/134815143308923_615370258586740?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mariit maitha7ek ,2017-11-16T13:16:37+0000 , https://graph.facebook.com/v2.11/134815143308923_615155975274835?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺯﻣﻦ ﻣﻌﻜﻮﺱ ﺑﺎﻟﻤﻘﻠﻮﺏ ﻧﺎﺱ ﺗﻐﻨﻲ ﺃﺻﻮﺍﺗﻬﻢ ﺗﻜﺴﺮ ﺳﺘﻮﺩﻳﻮﺍﺕ ﻣﺪﻓﻮﻧﻴﻦ ﻣﻮﺍﻫﺐ ﻣﺮﺩﻭﻣﺔ ﻭﻧﺎﺱ ﺗﻐﻨﻲ ﺑﺎﻟﻔﻠﻮﺱ ﻻ ﺻﻮﺕ ﻭﻻ ﻧﺒﺮﺓ ﻻﺫﺍﺕ ﻻﺻﻴﻔﺎﺕ ﺩﻧﻴﺎ ﻣﺎﺗﻌﺮﻓﺶ ﺭﺍﺟﻠﻬﺎ. ﺧﺴﺎﺭﺓ ﻓﻴﻬﻢ ﺍﻟﻔﻦ ﺃﻣﺎ ﻟﻴﻤﺎﺭﺳﻮ ﻓﻴﻪ ﺇﺳﻤﻮ ﻋﻔﻦ ﻣﻮﺱ ﻓﻦ. ,2017-11-18T19:26:12+0000 , https://graph.facebook.com/v2.11/134815143308923_615006585289774?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻋﻤﻠﻴﺎﺕ ﺍﻟﺘﺠﻤﻴﻞ ﺑﺎﻧﺖ ﻋﻠﻰ ﻭﺟﻬﻚ ,2017-11-15T13:29:22+0000 , https://graph.facebook.com/v2.11/134815143308923_614979158625850?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺣﺎﺳﺒﺔ ﺭﻭﺣﻬﺎ ﺯﻳﻨﺔ ﻫﻬﻬﻪ ,2017-11-15T15:47:45+0000 , https://graph.facebook.com/v2.11/134815143308923_614979158625850?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
5eiiit wlhhh allah yosternaa ,2017-11-14T14:40:43+0000 , https://graph.facebook.com/v2.11/134815143308923_614489768674789?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
tnajem tkoun a7777777la  eb barcha mn haka ,2017-11-16T18:51:02+0000 , https://graph.facebook.com/v2.11/134815143308923_614489768674789?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Masta ,2017-11-13T19:01:16+0000 , https://graph.facebook.com/v2.11/134815143308923_614073235383109?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻳﺎ ﻣﻨﺎﻝ ﺑﺮﺣﻤﺔ ﺑﻮﻙ ﺍﻋﻄﻴﻨﻲ  ﺯﻭﺯ ﻣﻼﻳﻦ ﺧﻠﻴﻨﻲ ﻧﺤﺮﻕ ﺑﻴﻬﻢ ﻭ ﻧﻮﻋﺪﻙ ﻧﻔﺴﺦ ﺍﻟﺒﺎﺝ ﻣﺘﺎﻋﻚ ﺑﺎﻩ ﻣﻌﺎﺩﺵ ﻧﺸﻮﻓﻚ ,2017-11-13T19:02:12+0000 , https://graph.facebook.com/v2.11/134815143308923_614073235383109?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Dinya  rabi mich lik ou 8ama il mot rahi ,2017-11-13T19:22:30+0000 , https://graph.facebook.com/v2.11/134815143308923_614073235383109?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Ma5ybk ,2017-11-13T19:59:41+0000 , https://graph.facebook.com/v2.11/134815143308923_614073235383109?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Manel 3adoula ,2017-11-13T16:49:27+0000 , https://graph.facebook.com/v2.11/134815143308923_614010015389431?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻋﻬﻌﻌﻌﻌﻊ ,2017-10-24T10:32:56+0000 , https://graph.facebook.com/v2.11/134815143308923_603002789823487?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Kamil 4ani 3am 7ebib haz marto letbib we3meli album samih ena far5a ,2017-10-24T16:47:39+0000 , https://graph.facebook.com/v2.11/134815143308923_603002789823487?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻫﻬﻬﻬﻬﻬﻬﻬﻬﻪ ,2017-10-23T20:30:03+0000 , https://graph.facebook.com/v2.11/134815143308923_602676136522819?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
A3bad amnyka ,2017-10-23T21:20:48+0000 , https://graph.facebook.com/v2.11/134815143308923_602676136522819?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Rab ka3ba la ,2017-10-24T14:21:15+0000 , https://graph.facebook.com/v2.11/134815143308923_602676136522819?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
hhhhh ch3arha t9oul souf na3ja ,2017-10-23T17:03:32+0000 , https://graph.facebook.com/v2.11/134815143308923_602568529866913?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻳﺎﺳﺮ ﻣﻘﺤﻮﻟﻪ 😁 ,2017-10-23T17:08:16+0000 , https://graph.facebook.com/v2.11/134815143308923_602568529866913?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
el5amja ,2017-10-23T17:11:19+0000 , https://graph.facebook.com/v2.11/134815143308923_602568529866913?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
hhhhh 3lach hada kol ya manal ,2017-10-23T15:51:42+0000 , https://graph.facebook.com/v2.11/134815143308923_602541019869664?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
gheneya aadia w maasta ,2017-10-23T10:19:36+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mala 7ala 5it m5ibh ,2017-10-23T12:03:25+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Doudou khir mnk ,2017-10-23T14:59:26+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Malgiti mata3mli ta3mil fi 8naya haka ,2017-10-23T16:07:42+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
hhhhhh dirilina vidéo m3a doudou khir jhhhh ,2017-10-23T16:29:16+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
La8neya majet chey ,2017-10-23T18:05:15+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Blhi ki tnahi lmikyaj twali hala ,2017-10-23T19:38:40+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Hhh sa wla hwel ,2017-10-23T19:41:58+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﻨﻴﻦ ﻧﺪﻭﺭ ﻓﻲ ﺍﻵﻛﺎﻱ ﻧﻠﻘﺎﻙ ﻗﺪﺍﻣﻲ!! ﺑﺮﻯ ﺃﺭﻗﺪ ,2017-10-22T21:26:27+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻳﺎﺳﺮ ﻣﻠﺒﺰﺓ ,2017-10-22T21:32:21+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺍﻇﻬﺮ ﻭ ﺑﺎﺍﻥ ﻋﻠﻴﻴﻚ ﺍﻻﻣﺎﺍﻥ 😂😂😂... ﺍﺧﻄﺎﻧﺎﺍ ﻋﺎﺍﺩ ﻫﺬﺍ ﻋﻤﺎﺍﺭﺓ 😂😂 ﺍﻣﺎ ﻣﻨﺎﻝ ﻭﻳﻨﻲ !!! ,2017-10-22T21:36:31+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mafhemtech 3leh lebssa haka yesser mgou3ra w clipe la 3ale9a kalimet 3al7iiit ,2017-10-22T21:39:23+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺭﺍﻙ ﻋﻤﻠﺖ ﻟﻌﺎﺭ ,2017-10-22T21:39:27+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺑﺮﺷﺎ ﺑﻮﺗﻮﻛﺲ ﻭ ﺳﻴﻠﻴﻜﻮﻥ ﻭ ﻣﺎﻛﻴﺎﺝ ﻳﺎ ﺗﻮﻧﺲ ﻓﻲ ﺍﻟﻘﻠﺐ ﺑﺮﺑﻲ ﺩﻭﺵ ﺑﺎﻫﻲ ﻭ ﺍﻋﻄﻲ ﷲﻣﻘﺎﻭﻝ ﻛﻮﻧﺠﻲ ﻭﺍﻋﻤﻞ ﺳﻠﻔﻲ ,2017-10-22T21:41:37+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺗﻮﻧﺲ ﺍﻣﺜﺎﻟﻚ ﺭﺍﻫﻢ ﺣﻄﻮﻫﺎ ﻓﻠﻤﺰﺑﻠﺔ ﻣﺶ ﻓﻲ ﻗﻠﻘﻠﺐ ,2017-10-22T22:04:39+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻟﻲ ﻛﻴﻔﻚ ﻭﺳﺨﻮﺍ ﺳﻤﻌﺔ ﺗﻮﻧﺲ ﻋﻴﺐ ﻋﻠﻢ ﺷﺮﻳﻒ ﺗﺤﻄﻲ ﻗﺪﺍﻣﻮ ﺻﻮﺭﺓ ﺑﻼ ﺣﻴﺎﺀ ,2017-10-22T22:11:03+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﻦ ﺍﺗﻔﻪ ﻣﺎ ﺭﻳﺖ ,2017-10-23T09:47:13+0000 , https://graph.facebook.com/v2.11/134815143308923_602154629908303?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻻ ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ ﺍﺑﺪﻋﺖ  ﺷﻨﻮﺍ ﻛﻠﻤﺎﺕ ﻭﺷﻨﻮﺍ ﻣﻌﺎﻧﻲ ﻭﺷﻨﻮﺍ ﺭﻗﻲ ﺣﺎﺟﺔ ﻫﺎﻳﻠﺔ ﻟﻠﺼﻐﻴﺮﺍﺕ ﺷﻜﻠﻲ ﺷﻜﻼ ﺣﺎﺟﺔ ﻛﻴﻒ ﺍﻟﺨﺮﺍﺀ ,2017-10-23T11:42:07+0000 , https://graph.facebook.com/v2.11/134815143308923_602154629908303?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mamestk ,2017-10-22T19:32:48+0000 , https://graph.facebook.com/v2.11/134815143308923_602123033244796?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﺶ ﻳﺴﺮ ﻣﺴﻂ ,2017-10-22T23:05:31+0000 , https://graph.facebook.com/v2.11/134815143308923_602123033244796?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
"mta3 frou5 pffff bouhaliya mta3 wthni , ",2017-10-22T16:00:38+0000 , https://graph.facebook.com/v2.11/134815143308923_601870859936680?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Ma5yeb mandhrek ,2017-10-21T21:11:33+0000 , https://graph.facebook.com/v2.11/134815143308923_601580653299034?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﺎ ﻓﻬﻤﺖ ﺷﻲﺀ ,2017-10-21T21:12:46+0000 , https://graph.facebook.com/v2.11/134815143308923_601580653299034?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
chai ibaki mouch behya bsara7a karek samitha fekra ki tekra ,2017-10-21T21:13:56+0000 , https://graph.facebook.com/v2.11/134815143308923_601580653299034?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺍﻟﻤﻌﻨﻰ ﺍﻟﺤﻘﻴﻘﻲ ﻟﻜﻠﻤﺔ\nﻏﻮﺭﻳﻼ ,2017-10-21T21:01:34+0000 , https://graph.facebook.com/v2.11/134815143308923_601557336634699?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺑﺠﺎﻩ ﺭﺑﻲ ﺳﻜﺮﻭﻟﻬﺎ ﺍﻟﻜﻮﻧﺖ ﻣﺘﺎﻋﻬﺎ ﻫﺎ ﺍﻟﺰﺑﻠﺔ ,2017-10-21T21:05:03+0000 , https://graph.facebook.com/v2.11/134815143308923_601557336634699?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
N'importe quoi !!!!!! ,2017-10-21T21:05:08+0000 , https://graph.facebook.com/v2.11/134815143308923_601557336634699?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺑﻔﻔﻒ ﺭﺍﻛﻲ ﺗﻌﻴﻔﻲ ﻭﷲ ﻣﻦ ﺍﻟﺠﺰﺍﺋﺮ ﻏﻴﺮ ﻣﺮﺣﺐ ﺑﻚ ﻳﺎ ﻋﺎﻫﺮﺓ ,2017-10-21T21:30:37+0000 , https://graph.facebook.com/v2.11/134815143308923_601557336634699?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
5ayba ,2017-10-21T21:33:17+0000 , https://graph.facebook.com/v2.11/134815143308923_601557336634699?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺯﺡ ﻛﻨﺖ ﻣﺤﻼﻙ ﻋﻼﻩ ﻫﻜﺎ ﻣﻜﻴﺎﺟﻚ ﻭ ﺷﻌﺮﻙ؟؟؟؟ 😔😔 ,2017-10-21T19:52:30+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Y'a 8erda ma5yabha ,2017-10-21T19:52:43+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mabslek ,2017-10-21T19:52:55+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Yaz 3ad hhhhhh ,2017-10-21T19:53:15+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mala mander offfff ,2017-10-21T19:53:41+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻋﺰﻭﺯ ,2017-10-21T19:54:48+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﻜﻴﺎﺟﻚ ﻣﺶ ﺣﻠﻮ ,2017-10-21T19:56:28+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
brabi chnoua li naturel fi badnik ? ,2017-10-21T19:56:32+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mamsatha chbiha haka walet ,2017-10-21T19:57:49+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mchiti starti rouhk ken 5ir ma3ndek win tousli bih la3re welgre ,2017-10-21T19:58:31+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Alech 3amla fi rouhk hakka ???? ,2017-10-21T20:36:19+0000 , https://graph.facebook.com/v2.11/134815143308923_601496479974118?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Chbik zarra9t wejhik bil maquillage  ??!!! ,2017-10-21T15:12:53+0000 , https://graph.facebook.com/v2.11/134815143308923_601437629980003?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
3aza a3la rassek ma5yebek 😈😈😈😈🙈🙈🙈🙈🙈🙈🙈🙈🙈 ,2017-10-21T15:13:46+0000 , https://graph.facebook.com/v2.11/134815143308923_601437629980003?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
A3lech 3amel fi rou7ek hak 9abel kount a7le ,2017-10-21T15:18:31+0000 , https://graph.facebook.com/v2.11/134815143308923_601437629980003?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Ye5i ltaw houni hedhi..chay y3ayef ,2017-11-13T17:00:13+0000 , https://graph.facebook.com/v2.11/134815143308923_614010015389431?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , n
Chayenne Conrad ,2017-11-13T10:45:17+0000 , https://graph.facebook.com/v2.11/134815143308923_613525535437879?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , n
Ma3jibnich toool farcha yogtel ,2017-11-13T12:51:34+0000 , https://graph.facebook.com/v2.11/134815143308923_613525535437879?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻏﻔﺸﺔ ,2017-11-09T18:49:55+0000 , https://graph.facebook.com/v2.11/134815143308923_611856835604749?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Zombie !!! ,2017-11-09T22:11:14+0000 , https://graph.facebook.com/v2.11/134815143308923_611856835604749?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
mamsteeeeeeeek o ma7lehoum enes eli orak ,2017-11-08T20:29:16+0000 , https://graph.facebook.com/v2.11/134815143308923_611392372317862?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
7al9a masta ,2017-11-08T20:33:43+0000 , https://graph.facebook.com/v2.11/134815143308923_611389928984773?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﺎﺳﻄﺔ ﻻﺻﻄﺔ ﻛﻲ ﺍﻧﺖ ﻙ ﺍﻙ ﻃﺮﻃﻮﺭ ﻟﻲ ﻻﺻﻖ ﻙ ﺷﻮﻳﻨﻘﻮﻡ ,2017-11-06T13:07:24+0000 , https://graph.facebook.com/v2.11/134815143308923_610131332443966?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻟﻮﻥ ﺷﻌﺮﻙ ﺑﺸﻊ ﻏﻴﺮﻳﻪ ,2017-11-06T16:38:07+0000 , https://graph.facebook.com/v2.11/134815143308923_610131332443966?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
