comment_text,date,url,sentiment
Cuute manoula 😙😘 ,2017-12-28T11:29:57+0000 , https://graph.facebook.com/v2.11/134815143308923_638859889571110?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺍﻣﻨﻴﺘﻲ ﻧﺘﺰﻭﺟﻚ ﻣﻨﺎﻝ ﻫﺬﺍ ﻣﻜﺎﻥ ,2017-12-28T11:30:19+0000 , https://graph.facebook.com/v2.11/134815143308923_638859889571110?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Thabli😘😘😘😘😘 ,2017-12-28T11:33:38+0000 , https://graph.facebook.com/v2.11/134815143308923_638859889571110?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
Magnifique 🎀🌹🌻❤💘😍 ,2017-12-28T11:34:17+0000 , https://graph.facebook.com/v2.11/134815143308923_638859889571110?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Mahlek ,2017-12-28T11:39:22+0000 , https://graph.facebook.com/v2.11/134815143308923_638859889571110?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Bou zink ,2017-12-27T20:35:03+0000 , https://graph.facebook.com/v2.11/134815143308923_638577502932682?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻭﻋﻨﺪ ﻛﻞ ﺳﻄﺮ ﺗﻘﺮﺃﻳﻨﻪ ﺗﺮﻛﻊ ﺣﺮﻭﻓﻪ ﺍﺟﻼﻻ ﻝ ﺣﺮﻛﺎﺕ ﺷﻔﺘﻴﻚ ﻭﻫﻤﺴﺎﺕ ﺻﻮﺗﻚ ......!!! ,2017-12-27T20:39:18+0000 , https://graph.facebook.com/v2.11/134815143308923_638577502932682?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺤﻼﻙ ﻭﻣﺤﻼ ﺯﻳﻨﻚ ,2017-12-27T20:44:21+0000 , https://graph.facebook.com/v2.11/134815143308923_638577502932682?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Thabel robe :* ,2017-12-27T20:47:43+0000 , https://graph.facebook.com/v2.11/134815143308923_638577502932682?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Ahah wa manel  wink wa9t bared kaleni ,2017-12-27T20:48:33+0000 , https://graph.facebook.com/v2.11/134815143308923_638577502932682?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺤﻼﻙ ﻣﻨﺎﻝ ,2017-12-27T20:55:45+0000 , https://graph.facebook.com/v2.11/134815143308923_638577502932682?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Superbe mannoula ,2017-12-27T20:56:30+0000 , https://graph.facebook.com/v2.11/134815143308923_638577502932682?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Ma7lak ,2017-12-27T20:58:14+0000 , https://graph.facebook.com/v2.11/134815143308923_638577502932682?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺤﻼﻙ ﻳﺎ ﺳﺨﻄﺔ ❤️ ,2017-12-27T15:08:45+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻧﺤﺒﻚ ﻣﻨﻮﻟﺔ ,2017-12-27T15:11:24+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻓﺘﻮﻭﻭﻭﻕ 😍 ,2017-12-27T15:13:35+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
NMOUT 3lik manoula ana ma3jba fik 3al5r ,2017-12-27T15:19:27+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Top ,2017-12-27T15:26:08+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺤﻼﮎ ﻣﻨﻮﻝ ﺍﻭﻣﺰﻳﻨﻴﮏ ﺭﺍﮐﻲ ﺗﻬﺒﻴﻞ ,2017-12-27T15:29:43+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺤﻼﻙ ﻣﻨﺎﻝ ,2017-12-27T15:37:31+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﻨﻮﻟﺔ ﺷﺎﺑﺔ ,2017-12-27T16:11:18+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Ma7leeek manoulti ,2017-12-27T16:11:41+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺎﺍﺭﻭﻋﻚ ,2017-12-27T16:34:22+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Ma7lek wa manoulti ,2017-12-27T17:10:23+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺭﺑﻲ ﺑﺎﺭﻙ ﻣﻨﺎﻝ ﺩﻳﻤﺎ ﻓﻮﺭﺭﺭ ,2017-12-27T17:17:48+0000 , https://graph.facebook.com/v2.11/134815143308923_638430486280717?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Hna dziriya nmoutou 3lik ,2017-12-26T22:14:53+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻧﺤﺐ ﻳﺎ ﺃﺣﻠﻰ ﻓﻨﺎﻧﺔ ﻓﻲ ﺍﻟﻌﺎﻟﻢ 👌 ,2017-12-26T23:25:45+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Fooooooort ,2017-12-27T05:39:06+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺎ ﺍﺟﻤﻠﻚ ﻭﻣﺎ ﺍﺟﻤﻞ ﺍﻻﺑﺘﺴﺎﻣﻪ ,2017-12-27T06:56:36+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
So sexy a love it ,2017-12-27T08:12:29+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Ma7leha el 8onaya ,2017-12-27T09:44:00+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Bravo manel ,2017-12-27T10:25:34+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺒﺮﻭﻙ ﻋﻠﻰ ﺍﺧﺘﻨﺎ ﺍﻟﻜﺮﻳﻤﺔ ,2017-12-27T10:39:12+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
je t'aime amoula 1000 /1000 ,2017-12-27T12:17:40+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺗﺤﻴﺎ ﺟﺰﺍﺋﺮﻳﺔ ﻟﻠﻤﻨﻮﻟﺔ ,2017-12-27T12:27:07+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺍﻧﺖ ﻳﺎ ﺣﻤﺎﺗﻲ ﺍﻟﺤﻨﻴﻨﺔ ﻋﻨﺪﻙ ﻛﻨﺔ ﻋﺴﻠﺔ ﺑﻨﻴﻨﺔ ﻣﺎﺗﺤﺘﺎﺝ ﻟﺤﺘﻰ ﺯﻳﻨﺔ ﺍﺣﻠﻰ ﻭﺭﺩﺓ ﻓﺎﺣﻠﻰ ﺟﻨﻴﻨﺔ ﻫﻬﻬﻪ ,2017-12-27T17:30:05+0000 , https://graph.facebook.com/v2.11/134815143308923_638114106312355?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Thabel manoula ,2017-12-26T19:38:28+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻳﺎﻣﻨﻮﻟﺔ ﻳﺎﺯﻳﻨﻪ ,2017-12-26T19:39:02+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
trés jolie robe :* ,2017-12-26T19:39:34+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
Thabli manal😍😍😍 ,2017-12-26T19:39:52+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
habybyy❤❤ ,2017-12-26T19:42:02+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Bellissima ,2017-12-26T19:46:57+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
MAHLEK YA MANOULA... ECHNOUA HEDHA EL KOL???!!! ECHNOUA HA EZINE...RAK KTALTNA W AADHABTNA... AALECH HEKA??? HRAM AALIK... YAKHI ELI IHIBEK IMOUT....... ,2017-12-26T19:47:00+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Très jolie robe ,2017-12-26T19:47:17+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Jolie bb ,2017-12-26T19:49:44+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Waw ,2017-12-26T19:52:09+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺭﻭﻋﺔ ﺍﻧﺘﻲ ﻣﻨﺎﻝ ,2017-12-26T19:56:25+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Je t'aime manel toooop ,2017-12-26T20:03:30+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Thabel thabel manoula ,2017-12-26T20:05:43+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻋﻴﺪ ﻣﻴﻼﺩ ﺳﻌﻴﺪ ﻭﻋﻘﺒﺎﻝ 100ﺳﻨﺔ ﺃﻥ ﺷﺎﺀ ﷲ ,2017-12-26T20:09:35+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺸﺎﺀ ﷲ ﺷﺎﺑﺔ ﺑﺰﺍﻑ ﺟﻤﺎﻝ ﺍﻟﻌﺮﺑﻲ ﺍﺻﻴﻞ ,2017-12-26T20:12:16+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺤﻼﻙ ﻣﻨﻮﻟﻪ😘😘😘😘 ,2017-12-26T20:15:37+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺤﻼﻙ ﻣﻨﺎﻝ ,2017-12-26T20:19:07+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Waw ,2017-12-26T20:32:56+0000 , https://graph.facebook.com/v2.11/134815143308923_638070789650020?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺎﺷﺎﺀﷲ ﻧﺤﺒﻚ ﻣﻨﺎﻝ ﻋﻤﺎﺭﺓ ,2017-12-26T11:54:16+0000 , https://graph.facebook.com/v2.11/134815143308923_637874029669696?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
ﺭﻭﻋﺔ ,2017-12-26T11:57:50+0000 , https://graph.facebook.com/v2.11/134815143308923_637874029669696?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
dima   mliha ,2017-12-26T11:59:13+0000 , https://graph.facebook.com/v2.11/134815143308923_637874029669696?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
mahla zinek ia manoula😘😘😘 ,2017-12-26T12:00:32+0000 , https://graph.facebook.com/v2.11/134815143308923_637874029669696?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
#top😘 #Manel💝💗 hna nhibok fi alger ,2017-12-26T12:01:35+0000 , https://graph.facebook.com/v2.11/134815143308923_637874029669696?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Mahla zinek rak 3sal emmmh 9adech enhbeeek ,2017-12-26T12:09:37+0000 , https://graph.facebook.com/v2.11/134815143308923_637874029669696?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺭﺑﻲ ﺧﻠﻘﺖ ﺍﻟﺠﻤﺎﻝ ﻭﻗﻠﺖ.... ﺇﺗﻘﻮﺍ ﻓﻜﻴﻒ ﻧﺮﻯ ﺍﻟﺠﻤﺎﻝ ﻭﻧﻌﻠﻘﻮﺍ ﻟﻴﺴﺖ ﻣﺠﺎﻣﻠﺔ ﻭﺇﻧﻤﺎ ﻓﻌﻼ ﺍﻧﺖ ﺟﻤﻴﻠﺔ ,2017-12-26T12:17:15+0000 , https://graph.facebook.com/v2.11/134815143308923_637874029669696?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻧﻤﻮﺕ ﻋﻠﻴﻚ ,2017-12-26T12:44:44+0000 , https://graph.facebook.com/v2.11/134815143308923_637874029669696?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺃﻧﺎ ﺷﺎﺏ ﺟﺰﺍﺋﺮﻱ ﺗﻌﺒﺖ ﻭﺍﻧﺎ ﻧﺒﺎﺭﻃﺎﺟﻲ😞ﻣﺸﺮﻭﻉ ﺍﻟﺼﻔﺤﺔ ﻋﺒﺎﺭﺓ ﻋﻦ ﻧﺸﺮ ﻣﻨﺸﻮﺭﺍﺕ ﺭﺍﻗﻴﺔ ﻭ ﺻﻮﺭ ﻣﻀﺤﻜﺔ ﻭ ﻣﺤﺘﺎﺝ ﺗﻔﺎﻋﻞ ﻧﺘﻤﻨﻰ ﻛﻞ ﻣﻦ ﺟﺎﺀﺕ ﻋﻴﻨﺎﻩ 👆ﻋﻠﻰ ﺗﻌﻠﻴﻘﻲ ﻳﺪﺧﻞ ﺍﻟﺼﻔﺤﺔ ﻭ ﻳﺪﻋﻤﻨﻲ ﻋﻠﻰ ﺍﻻﻗﻞ ﺑﻼﻳﻚ ﻟﻠﺼﻔﺤﺔ 😘 ,2017-12-26T07:43:17+0000 , https://graph.facebook.com/v2.11/134815143308923_637609106362855?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺣﻠﻮ ,2017-12-26T11:45:35+0000 , https://graph.facebook.com/v2.11/134815143308923_637609106362855?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺃﻧﻮﺭ ﻣﻦ ﺍﻟﺠﺰﺍﺋﺮ ﷲ ﻳﺒﺎﺭﻙ 😚😚😙 ,2017-12-26T15:06:11+0000 , https://graph.facebook.com/v2.11/134815143308923_637609106362855?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺭﺍﻱ ﻣﻠﻴﺤﺔ ,2017-12-29T00:55:34+0000 , https://graph.facebook.com/v2.11/134815143308923_637609106362855?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Tfata9 ,2017-12-29T22:40:40+0000 , https://graph.facebook.com/v2.11/134815143308923_637609106362855?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
tjrs belle ❤ ,2017-12-25T19:18:10+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
ma7lek ,2017-12-25T19:18:53+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Magnifique ,2017-12-25T19:22:38+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Belle ,2017-12-25T19:22:48+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
3essale toop magnifique Bella ♥♥ ,2017-12-25T19:27:55+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Très belle ❤ ,2017-12-25T19:28:41+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ma belle😍😍💘😘😘 ,2017-12-25T19:29:40+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Très belle 😍❤ ,2017-12-25T19:35:57+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺭﻭﻋﺔ ﻣﺤﻼﻙ ﻭ ﻣﺸﺒﻚ ,2017-12-25T19:43:45+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Hab  mariage avec toi ,2017-12-25T19:48:21+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Vous êtes très chic et belle ,2017-12-25T19:49:14+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Troppo bella ,2017-12-25T19:50:23+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Élégante comme d'habitude ,2017-12-25T19:50:31+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
WAAAAAAAW ,2017-12-25T20:02:34+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Waaaaaaaaw😮😮😮😮😮😮😮 ,2017-12-25T20:07:45+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Waaaaaw 💖💖💖💖 ,2017-12-25T20:41:58+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
Belisima manoula ,2017-12-25T20:43:57+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺭﺍﻧﻰ ﻣﺤﺒﻮﻝ ﺑﻚ ,2017-12-25T20:51:03+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻭﺣﺪﻙ ﻓﻲ ﺍﻟﻮﻫﺮﻩ.ﻣﻨﻮﻟﻪ ,2017-12-25T20:51:46+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺤﻼﻫﺎ ﻭﻣﺤﻠﻰ ﻗﻔﺎﻃﻴﻨﻬﺎ ﻣﻦ ﻟﻴﺒﻴﺎ ﻣﺎﺷﺎﺀﷲ ﻋﻠﻴﻚ ﻣﻨﻮ ,2017-12-25T20:57:17+0000 , https://graph.facebook.com/v2.11/134815143308923_637571976366568?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻧﺤﺒﻚ ﻳﺎ ﻣﻨﻮﻟﺔ ,2017-12-25T19:17:43+0000 , https://graph.facebook.com/v2.11/134815143308923_637558726367893?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
3essale y'a manoula ,2017-12-25T19:31:35+0000 , https://graph.facebook.com/v2.11/134815143308923_637558726367893?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Hab  mariage avec toi ,2017-12-25T19:48:45+0000 , https://graph.facebook.com/v2.11/134815143308923_637558726367893?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻗﻤﺮ ,2017-12-26T11:44:29+0000 , https://graph.facebook.com/v2.11/134815143308923_637558726367893?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Ma7leha el 8onaya manoula ,2017-12-27T09:44:58+0000 , https://graph.facebook.com/v2.11/134815143308923_637558726367893?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﻨﺎﻝ ﺃﻋﺠﺒﺘﻨﻲ ﺃﻏﻨﻴﺘﻜﻲ ﺃﻧﺎ ﻛﻞ ﻳﻮﻡ ﻧﺴﻤﻊ ﻓﻴﻪ ,2017-12-28T14:26:06+0000 , https://graph.facebook.com/v2.11/134815143308923_637558726367893?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
extra 😍😍😍 ,2017-12-24T20:14:08+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﺤﻼﮎ ﻣﻨﻮﻻ ﺍﻣﺰﻳﻨﻴﮏ ,2017-12-24T20:30:07+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺭﻭﻋﺔ ﻣﻦ ﺟﻤﻠﻚ ﻳﺎ ﻣﻨﻮﻟﺔ ﺍﻟﻤﺰﻳﻨﺔ ,2017-12-24T20:31:49+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
oooh my good is dream ,2017-12-24T20:40:21+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﻣﻠﻜﺔ ﺟﻤﺎﻝ ﺍﻟﻌﺮﺏ ,2017-12-24T20:40:27+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
mon amourrrrr😍😍😍💘💘😘😘 ,2017-12-24T21:14:43+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺭﻭﻋﺔ ﻳﺎﻣﻨﺎﻝ ,2017-12-24T21:26:45+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Ma7lek manoula tbarkalah 3lik ,2017-12-24T21:28:47+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
ﻳﺎﻣﻨﺎﻝ ﻳﺎﻣﻨﺎﻝ ﺍﺭﺣﻤﻴﻨﻲ ﺷﻮﻳﺎ ,2017-12-25T02:37:33+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Top al namra ,2017-12-25T07:54:46+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
Princesse 👑 ,2017-12-25T08:09:29+0000 , https://graph.facebook.com/v2.11/134815143308923_637067943083638?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
"Mahlek \""MANOULA\"" Bonne soirée... ",2017-12-24T19:59:48+0000 , https://graph.facebook.com/v2.11/134815143308923_637046349752464?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
wallahi tbarkalla 3lik ena mo3jba b nachatik m3ak rabbi ,2017-12-25T04:36:00+0000 , https://graph.facebook.com/v2.11/134815143308923_637046349752464?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺍﻟﻠﻲ ﺯﻳﻨﺎ ﺯﻳﻨﺎ ,2017-12-31T00:11:42+0000 , https://graph.facebook.com/v2.11/134815143308923_637046349752464?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
ﺗﺒﺎﺭﻙ ﷲ ﻋﻠﻰ ﻻﻻ ﻣﻮﻻﺗﻲ ,2017-12-31T00:11:57+0000 , https://graph.facebook.com/v2.11/134815143308923_637046349752464?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,p
ﺍﻟﻠﻲ ﺣﺒﻴﺘﻮ ﻓﻴﻚ ﺑﺪﻳﺖ ﻧﺸﻮﻓﻮ ,2017-12-31T00:12:53+0000 , https://graph.facebook.com/v2.11/134815143308923_637046349752464?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e , p
