date,comment_text,sentiment,url_source,empty_field
2017-11-29T08:42:32+0000,نعم وهو كذالك كما ورد في  الحديث القدسي:  ((إِذَا أَحَبَّ اللَّهُ الْعَبْدَ نَادَى جِبْرِيلَ إِنَّ اللَّهَ يُحِبُّ فُلَانًا فَأَحْبِبْهُ فَيُحِبُّهُ جِبْرِيلُ فَيُنَادِي جِبْرِيلُ فِي أَهْلِ السَّمَاءِ إِنَّ اللَّهَ يُحِبُّ فُلَانًا فَأَحِبُّوهُ فَيُحِبُّهُ أَهْلُ السَّمَاءِ ثُمَّ يُوضَعُ لَهُ الْقَبُولُ فِي الْأَرْضِ ),1,https://www.facebook.com/OlfaYoussef2/posts/1517504088364152?comment_id=1517525975028630,
2017-11-29T09:38:47+0000,تصحيح:  الرب عالي و لا يتعالى . الرب وديع ومتواضع القلب . ابليس المتكبر هو من يتعالى ويتفاخر,1,https://www.facebook.com/OlfaYoussef2/posts/1517504088364152?comment_id=1517558738358687,
2017-11-29T10:02:47+0000,و أين دورك كذات مخيرة في بعض نواحي الوجود ؟,0,https://www.facebook.com/OlfaYoussef2/posts/1517504088364152?comment_id=1517572095024018,
2017-11-29T10:19:02+0000,محبة الله تعني التسليم لأوامره والانتهاء عن نواهيه... محبة الله تعني ان نقول ما نفعل في ما يريد الله وليس في ما تريد انفسنا !! محبة الله تعني الانصياع والاستسلام والتسليم والايمان قطعا بكل كلمة جاءت في القرآن الكريم دون تأويل منا حسب اهوائنا يا سيدة  أفة..  محبة الله تعني التوبة النصوحة ... محبة الله هي القرب من الله قولا وفعلا....       اما كلام الشعراء وقول عكس ما يمكرون فهم في كل واد يهيمون ويقولون ما لا يفعلون انهم غاوون منافقون في الدرك الاسفل من النار لمن يعرف ان الجنة حق والنار حق .... وليس لمن يعبد اله هواه!,1,https://www.facebook.com/OlfaYoussef2/posts/1517504088364152?comment_id=1517583415022886,
2017-11-29T11:51:52+0000,يمكن ان يشعر العبد بحبه للاخرين لكنه من المغضوب عنه عند ربه..فمحبتك للناس لا تعني قربك من الله..,0,https://www.facebook.com/OlfaYoussef2/posts/1517504088364152?comment_id=1517650598349501,
2017-11-29T14:25:02+0000,"و الله تحكي على روحها، herself, elle même, شعرت، ذاتي، نفسي.. و موش موافقين؟ 😂 سامحوها ، انتم تفهموها هي أكثر ملي هي فاهمة روحها!! سامحوها في الجملة لولا برك. عديوهالها ماعادش تعاود صنعتها 😂",0,https://www.facebook.com/OlfaYoussef2/posts/1517504088364152?comment_id=1517789418335619,
2017-11-29T15:25:44+0000,Je t'aime,1,https://www.facebook.com/OlfaYoussef2/posts/1517504088364152?comment_id=1517841681663726,
2017-11-29T17:34:42+0000,توضيح جميل,1,https://www.facebook.com/OlfaYoussef2/posts/1517504088364152?comment_id=1517962164985011,
2017-11-30T05:03:38+0000,علاقة الإنسان بربه هي علاقة دائمة ومسترسلة لا يجب أن يشوبها النسيان فبحبه لله وطاعته لأوامره  والابتعاد عن نواهيه تكون الطاقة الدافعة لحب أناس آخرين بكل صدق ودون نفاق فالتحابب في الله هي أقصى درجات الحب  وهي تقربنا من ذكر الله ونعمه التي لا تحصى علينا,1,https://www.facebook.com/OlfaYoussef2/posts/1517504088364152?comment_id=1518461268268434,
2017-12-20T10:14:49+0000,معناها انك بعيدة سنوات ضوئية ... لانك لا تحبين احد حتى نفسك,0,https://www.facebook.com/OlfaYoussef2/posts/1517504088364152?comment_id=1539238166190744,
2017-12-07T08:31:53+0000,سلمتي سيدتي,1,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525868197527741,
2017-12-07T08:34:16+0000,لا فض فوك ..ذاك حالنا العرب البكاء والغناء,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525871120860782,
2017-12-07T08:37:02+0000,والسيد نصر الله سيلقي اليوم خطابا وهو من يحق له الكلام والتعليق والباقي فليخرس ويبلع لسانه ويكفي كذبا ونفاقا الم يقبلوا باحتلال الصهاينة لفلسطين؟؟؟ اليوم تفكرو انه فمة كيان صهيوني يحتل ويتمدد؟؟؟ سننتظر كلمة السيد ربي يحفظه,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525873450860549,
2017-12-07T08:39:43+0000,بشار اخر المحترمين هههه ...  ماهو اكيد سيرد في الزمان والمكان المناسبان كما جرت العاده,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525875867526974,
2017-12-07T08:40:18+0000,الثورة الاسلامية  الإيرانية لم تجلب لنا سوى الحروب والقتل باسم تحرير فلسطين  تجار دم  مثل بقية الأنظمة العربية   صواريخ هيفا وما بعد هيفا سوى مسرحية هذيلة وبنج مذهبي شيعي مقيت,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525876230860271,
2017-12-07T08:41:51+0000,هههععه ممكن تخبرنا بموقف روسيا الحليف الرئيسي للمحترمين كما تزعمين اليس روسيا اول من اعترف باسرائيل ههههههه,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525877344193493,
2017-12-07T08:43:11+0000,ان الارادة تجسم بالاعمال لا بالاقوال فبعد عبد الناصر رحمه الله قد قيض الله لهذه الامة سماحة السيد نصر الله لردع الصهاينة و بشارا لهدم مشروعهم المزعوم الشرق الاوسط المشؤوم فانى لذوي النهى ان يكونوا في غير محور الشرف و النصر ؟,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525878440860050,
2017-12-07T08:45:13+0000,حتى انت اما مع الشر اما مع الخير وما تبداش تملي علينا غي اختياراتك عن اي بشار تتحدثين الوحيد الا عندو استخقاق في مقاومة اسراءيل عاى الاقل حتى هذه اللحظة وحتى ياتي ما يخالف ذلك هو حسن نصر الله,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525879834193244,
2017-12-07T08:49:19+0000,Bien dit,1,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525884237526137,
2017-12-07T09:00:29+0000,من باع دمشق  من الخونة لا يمكنه أن يشتري القدس....,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525892214192006,
2017-12-07T09:00:42+0000,حركة حماس لا ؟,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525892430858651,
2017-12-07T09:05:15+0000,لا دخل لنا بهذا فا قضايا الأمة التونسية  اهم اعمق,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525895467525014,
2017-12-07T09:18:49+0000,نسيتي الباجي سيدتي!!,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525905110857383,
2017-12-07T09:41:40+0000,"اصدر "" زعيم "" المقاومة حسن نصر اللات بيانا ندد فيه بقرار ترامب و بين انه مشغول حاليا في سوريا و ليس له وقت لتحرير القدس 😂😂😂",1,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525917284189499,
2017-12-07T09:58:24+0000,كيف لحكام لم تتجرأ على تجريم التطبيع مع الكيان الصهيوني أن تتخذ اليوم موقف مشرف و هم مجرد بيادق مسقطة من أمريكا و والغرب ؟؟؟ !!!,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525929357521625,
2017-12-07T10:07:20+0000,نحن مع الأمة ..كل الأمة بتونس والمغرب العربي و مصر والسعودية وسوريا ولبنان و تركيا وايران وماليزيا واندونيسيا وفلسطين ..كل الأمة,1,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525935057521055,
2017-12-07T10:07:38+0000,لاجدوى من تغير البروفيلات الناس الكل رجعت كيما العاده اليوم تحكي سهريه راس السنه وين باش تتعدا,1,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525935377521023,
2017-12-07T10:16:28+0000,أنا مع منتخب تونس في روسيا.,1,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525941014187126,
2017-12-07T10:18:14+0000,بشار آخر المحترمين !!! لو كنت في مكانه نمحقها إسرائيل من الوجود ،الموت موتة وحدة,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525942004187027,
2017-12-07T10:21:07+0000,آخر المحترمين هو صدام حسين لذلك تمت تصفيته أولا و ارتكازا على دولة العراق صنع الإرهاب بما يسمى داعش تحت أيادي الأمريكان و اليهود الماسونية,1,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525943887520172,
2017-12-07T10:22:09+0000,Mouch 3la 5ater niveau politique et3s ma famma hedha ma y3nich nsendo zouz seffe7a,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525944480853446,
2017-12-07T10:33:31+0000,saddem hssine e5er el mohtarmine,1,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525951260852768,
2017-12-07T10:47:42+0000,رائعة,1,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525959097518651,
2017-12-07T11:01:53+0000,Ton devoir est de proposer les solutions,1,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525967030851191,
2017-12-07T11:11:50+0000,خسارة!  كنتُ أظنّك امرأة سلاحك القلم! فصرتِ انت أيضا داعشية تدعين لحمل السلاح! عقلك لم يكن سوى بطارية مؤقّتة تعالج تفاهات المشاكل، واحترقت في فلسطين! خسارة!,0,https://www.facebook.com/OlfaYoussef2/posts/1525862647528296?comment_id=1525973757517185,
2017-11-24T15:01:09+0000,"قال تعالي:-  "" وَمَنْ أَظْلَمُ مِمَّن مَّنَعَ مَسَاجِدَ اللَّهِ أَن يُذْكَرَ فِيهَا اسْمُهُ وَسَعَىٰ فِي خَرَابِهَا ۚ أُولَٰئِكَ مَا كَانَ لَهُمْ أَن يَدْخُلُوهَا إِلَّا خَائِفِينَ ۚ لَهُمْ فِي الدُّنْيَا خِزْيٌ وَلَهُمْ فِي الْآخِرَةِ عَذَابٌ عَظِيمٌ "". رحم الله شهداء مسجد الروضه بالعريش وجعل الله مثواهم الجنه.",1,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512733422174552,
2017-11-24T15:02:07+0000,الا لعنة الله عليك و على امثالك,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512734148841146,
2017-11-24T15:02:34+0000,منهم ربي يبليهم ويهلكهم حرام ناس اتموت بلا رحمة,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512734908841070,
2017-11-24T15:03:18+0000,ظاهر فيك فاهمة أما الى متاكد منوا انو الي يصير من توا من قتل لايخرج عن دائرة ضرب ثورات الشعوب وتدميرها وخاصة الأنظمة الإرهابية التى تحكم داعش الإرهابية في خدمة الأنظمة الاستبدادية,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512735755507652,
2017-11-24T15:04:20+0000,نظام مجرم ارهابي ولا استغرب وقوفه وراء هذا الاجرام,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512736458840915,
2017-11-24T15:04:57+0000,محمد المزالي الذي اخرجهم من القمقم وكانت بالنسبة لهم لحظة تاريخية لا تعوض...,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512736918840869,
2017-11-24T15:06:22+0000,حسبي الله ونعم الوكيل في كل من تسول له نفسه في قتل اخبه الانسان مهما كان عرقه ونسبه وديمه ولونه,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512738038840757,
2017-11-24T15:07:26+0000,كمل احكي هكة توا تقضي عالارهاب ما يتقضى عالارهاب الا ما نعرفوا شكونوا المتسبب الحقيقي فيه وسييب علينا من لغة اخوان ولا غيرهم بربي سؤال بسيط هالاخوان شنوة يلزمنا نعملولهم باش انحيوا الارهاب,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512738985507329,
2017-11-24T15:07:49+0000,يسلم فمك .,1,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512739445507283,
2017-11-24T15:08:00+0000,Bravo,1,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512739738840587,
2017-11-24T15:10:12+0000,قلبي حزين لما يجري في الشعوب العربية الخزي والعار لكل من ساهم من بعيد او قريب حسبي الله و نعم الوكيل,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512745912173303,
2017-11-24T15:17:43+0000,و لعنة الله عليك ... فانت لا تختلفين عنهم بشيء ... بل العن لانك قيدومة المنافقين,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512752778839283,
2017-11-24T15:18:07+0000,"تدعين المعرفة والالمام وانت مريضة لا تفقهين شيء....وان كنت تعلمين ولا تقولين فهذا مرض عضال.....كلام لا يصدر الا من جارية بلاط .تبكين اسيادك ..""الخوانحية "" اسيادك ..هيلاري و رايس وساركوزي واوباما و...هم علموك كيف تنقعين من كأس الذل والمهانة ....الثورة مستمرة ولم تنتهي وستنتصر رغم انتكاسة الحاضر",0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512753162172578,
2017-11-24T15:18:17+0000,لا تغطي الشمس بالغربال ماحدث عمل مخابراتي بامتياز هدفه تهجير سكان سيناء,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512753298839231,
2017-11-24T15:30:06+0000,أفعى في ثوب بشر,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512766522171242,
2017-11-24T15:30:30+0000,اختلط الحابل بالنابل وأم نعد نفهم اَي حاجة  سبحان الله ؟,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512766792171215,
2017-11-24T15:33:43+0000,Bravo docteur olfa,1,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512769652170929,
2017-11-24T15:48:32+0000,نظام السيسي نظام إرهابي و هذا المجرم الذليل الذي يحكم مصر بعصا من النار دمر مصر و شعبها. دكتاتورية اتعس من دكتاتورية الكلب مبارك. و كل الإرهاب هو من صنع السيسي الإرهابي و مخابراته الصيع,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512781635503064,
2017-11-24T15:53:33+0000,لعنة الله عليك ايتها الحثالة,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512786548835906,
2017-11-24T15:54:58+0000,مرت سبع سنوات عجاف لا انتاج  لا خلق  لا ابداع ،شاعت الفاحشة بيننا، لا امن ولا امان. انتشرت الكراهية بين المواطنين. عمت البطالة. واليوم اسمع السذج المتعاطفين مع الخوانجية يقولون ان الفرج آت قريب من الشرق.  لا حول ولا قوة الا بالله العلي العظيم.,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512787492169145,
2017-11-24T16:09:09+0000,الف و لا. يزيهم,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512799955501232,
2017-11-24T16:12:07+0000,ما فهمتش علاش سنة مختلفين في يدنهم عكس شيعة عندهم فكر واحد دين واحد مستحيل تلقى شعي يكفر شعي كيفو نفس الملابس عند نساء عكس سنة تلقى طفلة عريانة وتقولك مسلمة تلقى طفلة متحجبة وتزنا وتقولك مسلمة تلقى شيخ يشرب ويزنا يعني دين سنة مجرد كلام لا طبيق على اراض الواقع كيف قال ربي لا يقولو ما لا يفعلون يعني منافقين,0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512802298834331,
2017-11-24T16:13:32+0000,"كم انت تافهة وجاهلة عندما تتقيئين في هدا الفضاء الازرق, صراحة اشفق على طلبتنا و اواسيهم ان اصبروا على امثال هده الحثالات,  وا أسفاه على جامعاتنا و تعليمنا",0,https://www.facebook.com/OlfaYoussef2/posts/1512731522174742?comment_id=1512803205500907,
2017-11-19T16:45:44+0000,أول مرة تقول حاجة تصلح !! جادور ^^,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507931089321452,
2017-11-19T16:56:07+0000,للصداقة رنين الذهب .,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507940142653880,
2017-11-19T16:56:37+0000,wa kam min hayy  mayyit   fi kouloub  enness,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507940405987187,
2017-11-19T16:57:21+0000,ومن اروع بيوت الشعر التي قيلت في ذلك وليس اخي من ودني بلسانه  ولكن اخي من ودني في النوائب ومن ماله لي اذا كنت معدما ومالي له ان عض دهرا بغارب فلا تحمدن عند الرخاء مؤاخيا فقد تنكر الاخوان عند المصائب,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507941095987118,
2017-11-19T17:01:41+0000,الايام بما احتوت متداولة,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507944495986778,
2017-11-19T17:12:07+0000,كلام رائع 👍,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507952012652693,
2017-11-19T17:12:20+0000,Je t'aime,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507952279319333,
2017-11-19T17:13:01+0000,في الصميم دكتورة,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507952682652626,
2017-11-19T17:19:19+0000,بن علي وليلى ديمة في قلبك هههههه,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507957192652175,
2017-11-19T17:20:58+0000,تغيرت المودة والاخاء وانقطع الصديق وقل الرجاء واسلمني الزمان الى صديق كثير الغدر ليس له رعاء .اخلاء اذا استغنيت عنهم واعداء اذا نزل البلاء .يديمون المودة ما رءاوني وينقطع الود ما بقي اللقاء ،وكل مودة لله تصفو وليس يصفو مع الود الاخاء  وكل داء فله دواء وسوء الخلق فليس له دواء .,0,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507958315985396,
2017-11-19T17:35:15+0000,Non c pas ca,0,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507970275984200,
2017-11-19T17:43:23+0000,Bonne citation,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1507977392650155,
2017-11-19T18:14:20+0000,والموجود أكثر الصنف الثاني,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1508001832647711,
2017-11-19T18:18:58+0000,الصداقة حبل بين طرفين قد يرتخي الحبل لكن لا يمس في الصداقة شيء . جد لاخيك عذرا !         الخ ...,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1508004785980749,
2017-11-19T18:49:04+0000,وقلبك ميت وهو على قيد الحياة..,0,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1508025385978689,
2017-11-20T15:26:19+0000,Akid,1,https://www.facebook.com/OlfaYoussef2/posts/1507929712654923?comment_id=1508874132560481,
2017-11-20T17:21:59+0000,exact,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508974222550472,
2017-11-20T17:25:58+0000,كلام جميييل,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508977335883494,
2017-11-20T17:26:41+0000,طالعي كتب الدكتورة نوال السعداوي لتستفيدي اكثر فهي خير من يشرح اسباب عدة ظواهر وكتاب تفاحة نموذجا !!!!!,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508977815883446,
2017-11-20T17:27:58+0000,واجهش علماء النازا بالبكاء,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508979495883278,
2017-11-20T17:28:05+0000,"الاغتصاب و الرقة بالعنف و غيرها ,,,المشكلة في الردع هو مرض -- وخطر على المجتمع - لكن القضاء متسامح و الأحكام مخففة -المشكلة في العقاب و السجن صار "" رفاهية "" لبعض الشواذ= الاعدام هو الحل",0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508979745883253,
2017-11-20T17:35:02+0000,الإغتصاب وغيره من الجرائم ؛؛يتحمّل مسؤوليته المجتمع والأسره خصوصا لأن الإنسان  لا يولد بإنسانيته ؛؛,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508985282549366,
2017-11-20T17:37:30+0000,الجنس حب بين الانثى وذكر ويكون في الحلا ل نتع ربي خاطر جنس الحرام يعبر عن وسخ الانسان والاغتصاب هوا انسان مجرم وعندو مرض نفسي,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508987209215840,
2017-11-20T18:05:03+0000,سلوك وحشي ينبغي إنزال  شريعة حمورابي عليه!!!,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509010735880154,
2017-11-20T18:15:18+0000,صح,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509017165879511,
2017-11-20T18:34:13+0000,"وجهة نظر تحتمل الصواب من الخطأ، بل اقرب الى الخطأ من الصواب باعتبارها لم تتعرج للوازع الاخلاقوي المقنن بالوحي الالاهي و الرباني،  عندما تقولين ""تبادل أفقي"" اختياري لا اجبار فيه،  ماذا تعنين بأفقي؟  هل بدون تقييد و تقيد؟ و إلى اي مدى او حد ؟ و هل من حد أصلا ؟ أم ان الأمر غير منتهي؟ و من ثم إذا كان التبادل اختياري لا إجبار فيه هل يفيد أيضا كونه اختياري لا إجبار عليه و على السماح بممارسته باسم ان الجسد مِلك شخصي؟ و باسم الأفقية اللامنتهية؟   هل الأجساد تُملك أم تُحصَّن؟  هل الأجساد مِلك لأصحابها أم لخالقها و صانعها؟ و هل الممارسة الجنسية تتفاعل و تنشأ بالجسد المادي أم بالروح التي داخل ذلك الجسد ؟  بين الأفقية اللامنتهية و الاختيار المضطرب تتولد جدلية الروح و الجسد !  التي تفتقر إليها وجهة نظرك المحدودة في البهائمية و الذئابوية ....في حين أنها مركز رحى الفكر الاجتماعي للفرد ما قبل تربية الأطفال الذكور و الإناث.",1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509030532544841,
2017-11-20T18:40:21+0000,الاعدام و لا غير الاعدام لهؤلاء الوحوش,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509035805877647,
2017-11-20T19:03:52+0000,Good,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509054129209148,
2017-11-20T19:08:12+0000,وأحد مراجعنا الشيعية الان يحلل و يوعز الى سياسية في البرلمان العراقي بـأقرار قانون البنت بعمر التاسعة تُزّوج.! هذا نموذج مُقاوم ومُماتع.!,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509056845875543,
2017-11-20T19:55:41+0000,الإغتصاب نتيجة اهمال مجتمع الناحية التعليمية ، الإجتماعية ، الثقافية ، الإقتصادية ، الدينية و لن  تقف هذه السلوكيات مادام الفساد متفشي في الأرض و لا ننسى أيضا الجانب الأمني فهو مجعول لانتطار الجريمة لكي يقوم بمحضر معاينة فقط ههههههههه و إلي بعدو يقوي سعدو ، عايشين في تخلف,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509093172538577,
2017-11-20T19:59:10+0000,يا أولادي افهموا راهو الإغتصاب و مثل هذه الأعمال لو ما تكون هنالك متابعة للظاهرة بأمور علمية و وقائية زايد رانا قاعدين نفدلكوا ، ياخي وزير داخلية فاش يعمل !!! للحد من الجريمة,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509095239205037,
2017-11-20T21:14:48+0000,Je t'aime,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509149499199611,
2017-11-21T08:58:20+0000,الحلول واضحه غير انهم يحظرون لمجتمع الجريمة الكاملة وبلوغ نقطة ان لا عودة لتغطية المستور,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509544305826797,
2017-11-21T09:59:10+0000,اعطيني شكون يفهمك دكتورة,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509580042489890,
2017-11-23T15:12:51+0000,الأغتصاب مرض دوائه الأعدام,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1511774425603785,
2017-11-28T17:24:08+0000,عمودي،،،امامك لا يمكن،،مكبوتة ومريضة،،جيدك يامانكان ،،،ملكك،،اعمل سمسار.,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1516916435089584,
2017-12-03T13:47:43+0000,جيدا جدا,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1522021301245764,
2017-12-14T17:38:52+0000,مادامك إنت في بﻻد يصنفوك فيها مثقفة بهالعلم الكبير وبهالثقافة العالية ماعادش نستغربو كيف تعليمنا ديما لتالي وجامعاتنا من أخر الجامعات ترتيب في العالم... يكب سعد إلي علمك وقراك ووراك حرف,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1533466420101252,
2017-11-20T17:21:59+0000,exact,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508974222550472,
2017-11-20T17:25:58+0000,كلام جميييل,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508977335883494,
2017-11-20T17:26:41+0000,طالعي كتب الدكتورة نوال السعداوي لتستفيدي اكثر فهي خير من يشرح اسباب عدة ظواهر وكتاب تفاحة نموذجا !!!!!,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508977815883446,
2017-11-20T17:27:58+0000,واجهش علماء النازا بالبكاء,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508979495883278,
2017-11-20T17:28:05+0000,"الاغتصاب و الرقة بالعنف و غيرها ,,,المشكلة في الردع هو مرض -- وخطر على المجتمع - لكن القضاء متسامح و الأحكام مخففة -المشكلة في العقاب و السجن صار "" رفاهية "" لبعض الشواذ= الاعدام هو الحل",0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508979745883253,
2017-11-20T17:35:02+0000,الإغتصاب وغيره من الجرائم ؛؛يتحمّل مسؤوليته المجتمع والأسره خصوصا لأن الإنسان  لا يولد بإنسانيته ؛؛,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508985282549366,
2017-11-20T17:37:30+0000,الجنس حب بين الانثى وذكر ويكون في الحلا ل نتع ربي خاطر جنس الحرام يعبر عن وسخ الانسان والاغتصاب هوا انسان مجرم وعندو مرض نفسي,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1508987209215840,
2017-11-20T18:05:03+0000,سلوك وحشي ينبغي إنزال  شريعة حمورابي عليه!!!,0,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509010735880154,
2017-11-20T18:15:18+0000,صح,1,https://www.facebook.com/OlfaYoussef2/posts/1508973412550553?comment_id=1509017165879511,
