comment_text,emotion,date,url
و انت orange شيهمك فيا ؟؟ بش تحققهملي انت 😏😏 تي انتوما فلوسنا تسرقوا فيهم ...,negative,2017-12-28T19:10:05+0000,https://www.facebook.com/298166859034_10155961141829035
"نتمنى تنقصوا مالميساجااات يرحم والديكم راكم تعبتوني انا شايحة عاطفيااا وين يجيني ميساااج نفرح نحلو نلقاها اورنج 😒😢 وحاجة اخرة نقصوا مسرقة عيب.. لا تهنااو نتوما ربي متحلف فيكم 
✌😒😂",negative,2017-12-29T00:49:52+0000,https://www.facebook.com/298166859034_10155961141829035
"نحي خاصية الرسائل الدافعة message push أو كما تسموها smart message 
إللي عاملة ستراس للعباد يكون قاعد يجيه رسالة ينزل موافق بالغلط يطيرو زوز فرنك الكسيبة .. رسائل تنتهك حرمة الهاتف الجوال و طريقة رخيصة للكسب .",negative,2017-12-29T01:05:42+0000,https://www.facebook.com/298166859034_10155961141829035
انا هذايا كل ميعنينيش هوما اصحيح كثرو برشا مل ofers تعهم لاكن انا واحد مناس كنت كل 3 شهور انخرج خط ملي اعملت اورنج الحق قدام ربي عندي تو فوق مل 5 سنين مبدلتش وكل واحد  ملي قعدين ينقدو فما مرى لوكان موش مل اورنج متنجمشي اتكنكتي بالكريدي ميسالش احكي الي اتحب لكن فلخر ميسالش حتى كيف اتعاون بي كلمة باهيا لاخاتر ما فينا حتى واحد مكرداش منها اقبل انا منيش قاعد انافق فيكم لا كن كلمة حق انا انقلكم انشاء الله ربي اعنكم وانشاء الله كل عام وانتم بخير ونا نتمنى منكم اتعاونوني عندي البيس هاذي مدى طويلة باسم اختي انا نحكي بيها منحبش انقصها لخطر اغلبيت ارقام نخدم بيهم و عندي تاليفون ويكو اعز عليا برشا تضربتلي (carts mere) ولوجت عليها فالبلايس كل الي نسؤلو اقولي كان فالشركة وانا معنديش اشكون يقربلي فالخارج بشجيبهالي عاونوني ربي افظلكم ربي اعينكم وشكرا,positive,2017-12-29T23:26:02+0000,https://www.facebook.com/298166859034_10155961141829035
والله أسوام les offres كانو معقولين وتوا مدة عامين ياسر زلعتوها ونقصتو في حجم les mb وزدتو في الفلوس باش تقلي قانون مالية نقلك منسمعكشي خويا 2gb ب 12 د بعد ما كانو ب 2د انا ملي حلت أورونج في تونس نستعمل فيها وبصراحة راجعو الحكاية.,negative,2017-12-29T18:25:25+0000,https://www.facebook.com/298166859034_10155961141829035
اتمنى سنة ادارية سعيدة كلها امن واستقرار ونموا اقتصادي لتونس الخضراء وربي يحفظ تونس من محاولات الانقلاب على الثورة وبث الفتنة والارهاب من الاعلام وغلمان الامارات الصهيونية والله اكبر وانشاء الله ننجح في حياتي السنة هاذي😍😍😍😍😍😍,positive,2017-12-28T22:59:45+0000,https://www.facebook.com/298166859034_10155961141829035
"انحب samsung  موش تبعثولي 

il vous reste moins de 70 mo de vos options et bonus internet mobile. pour continuer a profiter d'internet, composez *124#.",negative,2017-12-30T17:51:31+0000,https://www.facebook.com/298166859034_10155961141829035
7arb 3alamiya we toufa denya khali nchouf aka eli ylimo fi elflous we yebno fi elkdouret we ya3mlo fi elmachari3 we yejro 3la elkrassi we ykhamamo kan fi rwa7hom chnia ynajmo ya3mlo.,negative,2017-12-31T12:00:01+0000,https://www.facebook.com/298166859034_10155961141829035
"tit7arer filastin, nerba7777777 m3a orange huawe_gr3 , khouya yok3od dima naje7 w akther
tahanaa manich nasietkom bonne année orange 😍😍😍😘😘😘💗💗💗",negative,2017-12-29T13:58:33+0000,https://www.facebook.com/298166859034_10155961141829035
نتمنى نربح تلفون يصلح من عند orange و ما ذابيا يكون ما بين j7 pro والا iphone8 والا huawei mate 10.. امنيتي نكسب تلفون باهي اللطف هههه هيا دز فازتك يا orange يا غالية يا مفلستني,negative,2017-12-28T19:19:38+0000,https://www.facebook.com/298166859034_10155961141829035
nemchi l'russia m3a orange 😂😂😂😂 ah nsyyt eli déjà rbe7t'ha lmachya 😂😂😁😁,positive,2017-12-28T19:01:40+0000,https://www.facebook.com/298166859034_10155961141829035
"زعما يا #برتڨانة ! اه لو لعبت يا زهر و تبدلت الأحوال و ركبت أول طيارة لبلاد السوفيات ...
أيا بلاصة روووسيا ⁦🇷🇺⁩ روسيا روسياااا⁦🇷🇺⁩ 
#بلاصةروسيا #20h #orange 🇹🇳",positive,2017-12-28T19:53:13+0000,https://www.facebook.com/298166859034_10155961141829035
نتمنى نربح تلفون يصلح من عند orange و ما ذابيا يكون ما بين j7 pro والا note 7 والاprime 7 j .. امنيتي نكسب تلفون باهي  هههه هيا دز فازتك يا❤ orange❤ يا غالية يا مفلستني 😘😘😘,positive,2017-12-28T23:25:16+0000,https://www.facebook.com/298166859034_10155961141829035
"slm  , belehy khdhiit aandi 2 j flybox max 25 go  w ki nodkhell lil espace client yektebli date de validité : 31/12/2017 w ena mekhdhou aandi 2 j ???",negative,2017-12-28T17:32:59+0000,https://www.facebook.com/298166859034_10155960050209035
kifech nbaddel les point mta3i l'internet wailla mayetbadlouch orange,positive,2017-12-28T13:02:17+0000,https://www.facebook.com/298166859034_10155960050209035
"نجم نبعث les point متاعي من تيليكوم لاورونج ولا منجمش 
الرجاء الإجابة في أقرب وقت",positive,2017-12-30T11:09:29+0000,https://www.facebook.com/298166859034_10155960050209035
"3andi 4690 point , 9edeh lezemni nousel chne5ou telifoun et merciiiii",positive,2017-12-29T21:27:47+0000,https://www.facebook.com/298166859034_10155960050209035
الهاتف عندي والنات فيها ضعيفة رغم انها 4g,negative,2017-12-29T02:37:51+0000,https://www.facebook.com/298166859034_10155960050209035
slm belhy nheb rod el point mt3y internet kifech na3mel,positive,2017-12-29T20:45:25+0000,https://www.facebook.com/298166859034_10155960050209035
brabi chnia lfare9 entre flybox prepayé et flybox postpayé???,positive,2017-12-29T13:18:22+0000,https://www.facebook.com/298166859034_10155960050209035
"كيفاش نعمل باش نعرف النقاط ليعندي
وكيفاش نحولم لصولد ؟؟",positive,2017-12-28T10:33:17+0000,https://www.facebook.com/298166859034_10155960050209035
بالله بيس اورنج فيها برمو!!!!!!,negative,2017-12-29T17:15:08+0000,https://www.facebook.com/298166859034_10155960050209035
kifeh na3mel bech ne3ref 9adeh 3andi points,positive,2017-12-28T10:14:58+0000,https://www.facebook.com/298166859034_10155960050209035
الهاتف عندي والنات فيها ضعيفة رغم انها 4g,positive,2017-12-28T22:03:47+0000,https://www.facebook.com/298166859034_10155960050209035
belehi shna3mil rahi itjini haka,positive,2017-12-29T04:01:39+0000,https://www.facebook.com/298166859034_10155960050209035
kifech ouehed oredoo yab3ath internet orange,positive,2017-12-28T14:33:30+0000,https://www.facebook.com/298166859034_10155960050209035
brabi code 8neyet mel7em zein dalle dh7aki y3aychk,positive,2017-12-28T20:49:44+0000,https://www.facebook.com/298166859034_10155960050209035
الهاتف عندي والنات فيها ضعيفة رغم انها 4g,negative,2017-12-30T15:05:31+0000,https://www.facebook.com/298166859034_10155960050209035
n7eb nabdlhem bouns antrnet,positive,2017-12-29T20:53:56+0000,https://www.facebook.com/298166859034_10155960050209035
kifh n3rf gedch 3andi point merci,positive,2017-12-29T23:10:56+0000,https://www.facebook.com/298166859034_10155960050209035
chkoun ya3ref kifech transfert flous fi orange,positive,2017-12-28T15:23:56+0000,https://www.facebook.com/298166859034_10155960050209035
",كيفاش نعمل باش نعرف النقاط ليعندي وكيفاش نحولم لصولد",positive,2017-12-28T11:59:24+0000,https://www.facebook.com/298166859034_10155960050209035
brain kifeh naaml. transfers d'argent,positive,2017-12-29T17:54:34+0000,https://www.facebook.com/298166859034_10155960050209035
?? fhmt chy kifh bad,positive,2017-12-30T13:39:37+0000,https://www.facebook.com/298166859034_10155960050209035
najem nabaath men télecom l orange ?,positive,2017-12-28T20:07:07+0000,https://www.facebook.com/298166859034_10155960050209035
kifech ne3ref gedech 3andi men point,positive,2017-12-30T08:30:09+0000,https://www.facebook.com/298166859034_10155960050209035
kifeh na3mel bech ne3ref 9adeh 3andi points,positive,2017-12-28T11:29:27+0000,https://www.facebook.com/298166859034_10155960050209035
ana ahsan 3am t3adeli f hyeti 2017 khater rabi rzakni b wildi mohamed amine ... <3 <3,positive,2017-12-28T10:26:14+0000,https://www.facebook.com/298166859034_10155958578769035
"slt
7abit nab3eth solde li num e5er ktabet *115*num*solde*0000# ma7abich yet3ada chouf chnouwa ktabli",positive,2017-12-27T20:57:48+0000,https://www.facebook.com/298166859034_10155958578769035
ena  3adit chatrou fi el  7amamet m3a a3az s7abi,positive,2017-12-27T19:52:35+0000,https://www.facebook.com/298166859034_10155958578769035
nestanou wa9teche nerb7ou,positive,2017-12-27T19:19:52+0000,https://www.facebook.com/298166859034_10155958578769035
brabi n7eb n7ot 8oneya fi sem3ni me3rftch kifech,positive,2017-12-27T20:23:45+0000,https://www.facebook.com/298166859034_10155958578769035
3aditoo n7ewel bech nerbe7 m3ekom w manajamtech :(,negative,2017-12-27T21:34:15+0000,https://www.facebook.com/298166859034_10155958578769035
j'ai participer plusieur fois mais dommage mezelt nestana wa9tech bech nerba7,positive,2017-12-27T20:38:59+0000,https://www.facebook.com/298166859034_10155958578769035
bon 2017 mich haja kbira t3ada mais fih jaw m3a shabi w il kol nchalh 2018 yot3ada bèhi,positive,2017-12-29T20:49:28+0000,https://www.facebook.com/298166859034_10155958578769035
brabi ana nest7a99 internet m 19h l minuit ..b ama offre tens7ouni..,positive,2017-12-27T20:09:26+0000,https://www.facebook.com/298166859034_10155958578769035
dima enkolou hmd ama ma etbadel chay ili  norgdou 3lih enfikou 3lih,positive,2017-12-29T06:39:25+0000,https://www.facebook.com/298166859034_10155958578769035
"الكمنترات الي نكتب فيهم الكل لباج orange في المسبقات و لتو لربحت حتى شي 
ديما حڨرين الزوولا",negative,2017-12-27T22:58:20+0000,https://www.facebook.com/298166859034_10155958578769035
2 tellifounetti tkasrou fi 2017 nheb nerbah maakom telifoun fi 2018 brabbi aman w nheb nkoulelkom bonne année et bonne continuation orange w m'a orange dima rebhiiine,positive,2017-12-27T23:34:10+0000,https://www.facebook.com/298166859034_10155958578769035
"bjr 
je viens de contacter votre misérable service client deux jours de suite  concerna

 qui est débité d'argent quotidiennement, aucune réponse valable na été fourni ,l'abonnement digster a été désactivé lundi a 7h (voir capture ecran)mais l'argent est déni jusqu'à aujourd'hui.,je vous demande de régler cette affaire et me restituer l'argent débité voir message inbox",negative,2017-12-28T08:56:32+0000,https://www.facebook.com/298166859034_10155958578769035
لهكا ولا هكا.  اما. الاكثاريه.   مش باهي.  ونشالله. ياربي.   متوما. واحنا. بخير.   في هل عام الجديد.   ونشالله من حسن الى احسن.  على الناس الكل. ❤✌.,positive,2017-12-29T23:47:45+0000,https://www.facebook.com/298166859034_10155958578769035
svp kifeh na3mel desactivee lservice sos credit et merci d'avance :),positive,2017-12-28T13:51:59+0000,https://www.facebook.com/298166859034_10155958578769035
🖕🏻,negative,2017-12-27T19:01:40+0000,https://www.facebook.com/298166859034_10155958578769035
😡😡😠😠😠😤😤😤😤,negative,2017-12-27T19:00:38+0000,https://www.facebook.com/298166859034_10155958578769035
متحيلين.عملت clé عن طريق الودادية في espace القصرين قالولي illimité بعد جمعة جانيmessage يلزمني نشرجي مرة اخرى,negative,2017-12-30T18:45:04+0000,https://www.facebook.com/298166859034_10155957551799035
ماهو هبطو الشروط متعكم عاد موش تاقف غادي...قول راهو لازمك تعمل معانا عقد بعامين وكل شهر لازمك تشرجبي,negative,2017-12-27T11:01:20+0000,https://www.facebook.com/298166859034_10155957551799035
bnj belahi n7eb nes2el 3la adsl home 20 mg 9adeh nadfa3 melouwel wa ela nabda n5ales kol chhar wa chahro ?????,positive,2017-12-28T11:25:03+0000,https://www.facebook.com/298166859034_10155957551799035
ma tichriwich  flybox. adsl home 5ir a ar5is ama lazmou installation,negative,2017-12-27T11:13:38+0000,https://www.facebook.com/298166859034_10155957551799035
ملّي نحّيتو illimité متاع الليل الكوته متاعكم طاحت aucun interret,negative,2017-12-27T16:53:09+0000,https://www.facebook.com/298166859034_10155957551799035
a3malit adsl orange w 3andi chhar wnos wmajawich rakbouh,negative,2017-12-27T21:32:32+0000,https://www.facebook.com/298166859034_10155957551799035
linternet 3ndkoum rzina w t9ous fis3,negative,2017-12-27T12:00:35+0000,https://www.facebook.com/298166859034_10155957551799035
brabi ena ooredoo w nheb nwali orange 3awnoni,positive,2017-12-28T22:27:34+0000,https://www.facebook.com/298166859034_10155957551799035
chrit pus orange 4g w 3andha 3 jour w ltw mt7ltli,negative,2017-12-27T11:07:38+0000,https://www.facebook.com/298166859034_10155957551799035
internet rzina barcha,negative,2017-12-30T00:31:59+0000,https://www.facebook.com/298166859034_10155957551799035
ye5i 3leh ki n7ot videowet toufa fisa3 l'internet ??,negative,2017-12-27T11:39:52+0000,https://www.facebook.com/298166859034_10155957551799035
علاش ماتاخذوش مالبونيس الانترنات تهريت وانا نصب .وزيد ماتشدش كان حليت الفيديو .يذوب فيسع .,negative,2017-12-27T14:56:14+0000,https://www.facebook.com/298166859034_10155956124249035
انا عندي حاجه امقلقتني الانتنات فيسع توفه كان اتنجم اتجاوبوني,negative,2017-12-27T19:34:34+0000,https://www.facebook.com/298166859034_10155956124249035
أنا شاركت في المسابقات متاعكم و ديما مانربحس,negative,2017-12-30T11:50:01+0000,https://www.facebook.com/298166859034_10155956124249035
"نحبو شوي مصاديقة وثقة منكم 
والله شي يحبس المخ 
10 g في 10 ايام  و    غريبة فيكم",negative,2017-12-26T20:26:52+0000,https://www.facebook.com/298166859034_10155956124249035
بربي انا امي في العمرة وعمتلها تجوال وكيف طلبتها ماتعادش يخي لازم يكون هي زاده عندها فلوس في تليفونها,negative,2017-12-26T20:06:15+0000,https://www.facebook.com/298166859034_10155956124249035
sorfag,negative,2017-12-26T19:17:31+0000,https://www.facebook.com/298166859034_10155956124249035
grow up,negative,2017-12-26T19:03:16+0000,https://www.facebook.com/298166859034_10155956124249035
اورنج نحب مطور متع معاق شكر,positive,2017-12-26T19:44:58+0000,https://www.facebook.com/298166859034_10155956124249035
و القازوزة شعملنا فاها تو ؟؟؟؟؟؟؟؟♥♡♥♥♥♥,positive,2017-12-26T19:16:17+0000,https://www.facebook.com/298166859034_10155956124249035
hhhh 😁😁😁,positive,2017-12-26T19:31:03+0000,https://www.facebook.com/298166859034_10155956124249035
"emoji ""middle finger"" !",negative,2017-12-26T22:57:16+0000,https://www.facebook.com/298166859034_10155956124249035
j'aime beaucoup orange n7ebha wn7eb narbe7 smart phone,positive,2017-12-28T11:33:58+0000,https://www.facebook.com/298166859034_10155955511864035
composit *122# besh naady service point merci mahbesh ytaada !? dymaa naawed o hkya fergha ytaadesh ?,negative,2017-12-26T12:42:08+0000,https://www.facebook.com/298166859034_10155955029634035
كيفاش نعمل باش نتحصل على 5 دينار مكالمات...كملت 5 دينارات أنترنت ومالقيت شي ؟,negative,2017-12-29T16:18:27+0000,https://www.facebook.com/298166859034_10155955029634035
هذا العرض اكبر كذبة ونهب للفلوس نسب 5 نقوم الصباح منلقهاش,negative,2017-12-27T12:12:01+0000,https://www.facebook.com/298166859034_10155955029634035
"اهلا
وصلت ل 1225 ميغا 
فماش بونيس ؟",negative,2017-12-29T13:48:50+0000,https://www.facebook.com/298166859034_10155955029634035
mahlah.3ard,positive,2017-12-27T19:51:12+0000,https://www.facebook.com/298166859034_10155955029634035
يا ولادي ربحونا معاكك ما تشوف كان مبروك ولدي باش يهبلني على بورطابل وهو يا ماما شارك,positive,2017-12-25T19:06:57+0000,https://www.facebook.com/298166859034_10155953561224035
إن شاء الله مبروك و لعاقبا ليااااا والله تليفوني يسخف كرهتو و نحب نبدلو لكل الظروفتحت 0..الحمد لله,positive,2017-12-26T08:07:06+0000,https://www.facebook.com/298166859034_10155953561224035
sahha lih ena cherekt ou habbit nerbah ama dima mataamlouch el kora bel gdee,negative,2017-12-25T21:46:39+0000,https://www.facebook.com/298166859034_10155953561224035
za77 billehyy dima ntabba3 fikomm 3al page wnchdrikk fi koll pub wmarbi7tt chy😥😥,negative,2017-12-25T19:11:44+0000,https://www.facebook.com/298166859034_10155953561224035
ya orange wini tlfnt le3bad eli reb7et tihakom ga3din te7ko wetrab7o bel faregh dewla ser9a wentouma minhom ou nn jawbo ebsara7a,negative,2017-12-25T21:55:17+0000,https://www.facebook.com/298166859034_10155953561224035
انا ال تو نشوف كان في كلمة مبروك انشاء الله تصدفلي مع oronge,positive,2017-12-25T21:03:12+0000,https://www.facebook.com/298166859034_10155953561224035
"orange yo
please rabhouni",positive,2017-12-25T19:48:54+0000,https://www.facebook.com/298166859034_10155953561224035
عسلامه  orange ديما نشارك و شي نتمنى نربح و ربي يسهل هاني نستنى خير ما نتمنى,positive,2017-12-27T19:28:16+0000,https://www.facebook.com/298166859034_10155953561224035
أني فيدال لأورانج منحب كان أورانج و منستعل كان أورانج ‎:-*‎‏ ونشأالله نربح‎:-)‎,positive,2017-12-26T06:50:53+0000,https://www.facebook.com/298166859034_10155953561224035
نحب نربح انا ، للدرجة هذي ما عنديش زهر ؟,negative,2017-12-25T20:20:00+0000,https://www.facebook.com/298166859034_10155953561224035
"orange dimma warakkk,ezzamen tawill,sim sim sim sam",negative,2017-12-25T23:25:55+0000,https://www.facebook.com/298166859034_10155953561224035
"ربحونا معاكم يهديكم ربي 
هاني ديما نتبع فيكم وديما مثمش كادوات",negative,2017-12-27T16:08:52+0000,https://www.facebook.com/298166859034_10155953561224035
ديما نشارك معاكم و ديما متابعتكم على الباج و حتى مرة مربحة,negative,2017-12-26T09:11:48+0000,https://www.facebook.com/298166859034_10155953561224035
مبروك عليه وانشاء الله نربحو كيفو,positive,2017-12-25T19:10:01+0000,https://www.facebook.com/298166859034_10155953561224035
احلى اورنج,positive,2017-12-25T20:26:42+0000,https://www.facebook.com/298166859034_10155953561224035
و انا فين وقت اللي تفرقو في الكادوات😊😊😊,positive,2017-12-25T19:14:07+0000,https://www.facebook.com/298166859034_10155953561224035
intouma ya lorange 9a3din tisir9ou kan.fi flous nes,negative,2017-12-26T12:58:01+0000,https://www.facebook.com/298166859034_10155953561224035
yaaaaa orange bjeeh rabii kifech naamel bech nerbah w matkouloulich suivez nous  sur notre page kouloulii kifeeeeeeh,negative,2017-12-25T23:33:45+0000,https://www.facebook.com/298166859034_10155952962294035
انا علي من الجنوب بلاه الي يهبط عند كل الولايات علاش ما يهبطش عنا,negative,2017-12-27T18:03:38+0000,https://www.facebook.com/298166859034_10155952962294035
wallah nheb narbah telifoun dima ncherek ama matakhtafech wallzh telifouni la 3ale9a wmaandich bech nekhou wehed content nheb nekhedh wehed belfacilite si oui ou non,negative,2017-12-25T18:11:30+0000,https://www.facebook.com/298166859034_10155952962294035
نسيتوها المسابقة الي قلتوا فاها اكثر واحد يحط كمنترات يربح تليفون ؟؟!!!! قداش تكذبوا 😤😠😡,negative,2017-12-25T18:15:55+0000,https://www.facebook.com/298166859034_10155952962294035
أنا عندي flybox max 25 gb  حبيت نبدلو 55 مشيت للبوتيك قالولي متنجمش؟؟,positive,2017-12-25T15:56:25+0000,https://www.facebook.com/298166859034_10155952962294035
hhhh.  belahi 3lach n3amer dinar nal9a 9d.  machou 11d,negative,2017-12-25T19:01:20+0000,https://www.facebook.com/298166859034_10155952962294035
ou ki el 3ada  bech tkdbou  3lina  b 199 mba3ed  400dt,negative,2017-12-25T15:49:16+0000,https://www.facebook.com/298166859034_10155952962294035
offre 225 mo internet mayemchich 3andi,negative,,
orange مدللتنا,positive,2017-12-25T20:30:10+0000,https://www.facebook.com/298166859034_10155952962294035
تحيا أورنج,positive,2017-12-25T23:04:42+0000,https://www.facebook.com/298166859034_10155952962294035
slm orange balhi kafeh na3mel bech naseb 1000 men noumroya la namri o5er,positive,2017-12-25T14:08:53+0000,https://www.facebook.com/298166859034_10155950602489035
اي,positive,2017-12-24T19:07:23+0000,https://www.facebook.com/298166859034_10155950602489035
ay💕,positive,2017-12-24T20:17:12+0000,https://www.facebook.com/298166859034_10155950602489035
11  is amazing :p,positive,2017-12-24T20:28:32+0000,https://www.facebook.com/298166859034_10155950602489035
mala hana ncharkou mafam 7ata chay wele trab7ou fihom kan jma3t chameil w7ata janoub rahom tab3ini tounisi manich tab3ini libya ok,negative,2017-12-26T07:39:37+0000,https://www.facebook.com/298166859034_10155949640834035
bellehi 3andi connexion temshi w t9os w yektebli dns mosh correct w changement de reseau  shniya el 7al,negative,2017-12-24T23:01:08+0000,https://www.facebook.com/298166859034_10155949640834035
oui bravo,positive,2017-12-24T12:53:20+0000,https://www.facebook.com/298166859034_10155949640834035
dima ncharek marbe7t chay,negative,2017-12-25T13:10:47+0000,https://www.facebook.com/298166859034_10155949640834035
:( :(,negative,,
😑😑,negative,2017-12-24T10:37:47+0000,https://www.facebook.com/298166859034_10155949416509035
merci.,positive,2017-12-24T10:44:25+0000,https://www.facebook.com/298166859034_10155949416509035
مرسي,positive,2017-12-28T04:59:28+0000,https://www.facebook.com/298166859034_10155949416509035
merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci merci,positive,2017-12-27T13:59:59+0000,https://www.facebook.com/298166859034_10155949416509035
@orangetn moi je l'attends pas,negative,2018-01-03 15:17:43,https://t.co/qGxJAL94ze
"@orangetn bonjour j ai plus que 1d  de solde et je ne peux pas faire d appel 
mon solde est valide . et ce n'est pa… https://t.co/qgxjal94ze",negative,2018-01-03 07:41:04,https://t.co/R03RVUtuCy
"@orangetn that one which is capable of running a game at 120 fps in 4k , you get it right , pc 👌😗",positive,2017-12-31 15:28:02,https://t.co/R03RVUtuCy
@ou_wwer @yassozawchi @orangetn الكلها تسرق خاصة في الكونكسيون ... لا امل فاهم,negative,2017-12-31 15:14:35,https://t.co/RfpNSP1jmA
@orangetn 💪😎✌1,positive,2017-12-31 12:47:07,https://t.co/R03RVUtuCy
@orangetn merci @orangetn,positive,2017-12-31 12:15:22,https://t.co/R03RVUtuCy
@ou_wwer @orangetn بصراحة.. خدمات اورنج خدمات ممتازة,positive,2017-12-31 04:18:53,https://t.co/R03RVUtuCy
"déploiement #4g 📶📲 début 2018 : 
 @_tunisietelecom  ❤️ allume plus que @ooredootn et @orangetn  
bravo à toute l'équipe tt ✌️🖐️",negative,2018-01-03 07:44:09,https://t.co/qGxJAL94ze
@orangetn 😢😢😢,negative,2018-01-02 22:58:29,https://t.co/qGxJAL94ze
@orangetn @ou_wwer انترنات هانا نستناو,positive,2017-12-31 20:21:22,https://t.co/R03RVUtuCy
@ou_wwer @orangetn افرح بينا ب 3000 نقطة و مزيد من التألق,positive,2017-12-31 20:00:52,https://t.co/RfpNSP1jmA
"@orangetn that one which is capable of running a game at 120 fps in 4k , you get it right , pc 👌😗",positive,2017-12-31 15:28:02,https://t.co/R03RVUtuCy
@ou_wwer @yassozawchi @orangetn الكلها تسرق خاصة في الكونكسيون ... لا امل فاهم,negative,2017-12-31 15:14:35,https://t.co/RfpNSP1jmA
@orangetn اورونج مهناش هدية في راس العام :/ :),negative,2017-12-31 07:08:37,https://t.co/R03RVUtuCy
@orangetn كان تنقصو مالسرقه خير,negative,2017-12-31 07:04:24,https://t.co/R03RVUtuCy
bjr @orangetn c'est normal chez vous d'envoyer des sms promotionnels à 1h20 du matin #foutage_de_gueule,negative,2017-12-31 06:51:24,https://t.co/RfpNSP1jmA
"@orangetn حمد الله موش خايب فيه حجات تفرح اما نستناو ما خير ان شاء الله في 2018 و خدمات احسن من عندكم 😉 
كل عام حيين بالف خير 🌹🌹",positive,2017-12-31 06:50:41,https://t.co/YU5EvZn5hf
@orangetn 1 ♥️,positive,2017-12-31 07:36:36,https://t.co/qGxJAL94ze
@ou_wwer @orangetn 💚,positive,2017-12-31 06:21:24,https://t.co/ck8Xfx2zXj
@ou_wwer @orangetn بصراحة.. خدمات اورنج خدمات ممتازة,positive,2017-12-31 04:18:53,https://t.co/R03RVUtuCy
"@ou_wwer @orangetn ok
mr6 b1
وان شاء الله عام مبارك عليك و علي جميع التوانسه",positive,2017-12-31 02:18:24,https://t.co/R03RVUtuCy
@afefgharbitv @ou_wwer @orangetn يخليلي زينك ياعمري,positive,2017-12-31 01:01:39,https://t.co/R03RVUtuCy
@rabouha13 @ou_wwer هاني عملت عزيزتي .. تستاهل @orangetn  ديما مسهله علينا الدنيا ❤️,positive,2017-12-31 00:57:36,https://t.co/R03RVUtuCy
"@orangetn لأحلى مشغل انترنت في #تونس..
 أفرح بينا رأس العام🎉🎇،  نفرحو بيك كامل العام..🎈🎈
وكل عام وانت بخير وكل عام دللو فينا",positive,2017-12-31 00:27:41,https://t.co/R03RVUtuCy
"كمشتركة وفية لاحسن مشغل في تونس @orangetn نحبو ندللوا عليكم وتودونا ب1000 نقطة كهدية راس السنة. 😘😘
#تونس 
روتويت يا… https://t.co/7p1mlpulxx",positive,2017-12-31 00:15:24,https://t.co/R03RVUtuCy
"@ou_wwer @orangetn ok
mr6 b1
وان شاء الله عام مبارك عليك و علي جميع التوانسه",positive,2017-12-31 02:18:24,https://t.co/R03RVUtuCy
C'bien,positive,2018-01-11T19:40:46+0000,https://www.facebook.com/298166859034_10155999218699035
We9tech trab7ouna cadeauyet Kima Ooreedoo :p,negative,2018-01-11T22:06:12+0000,https://www.facebook.com/298166859034_10155999218699035
أحلا جوا مع احلا اورنج,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10155999218699035
barcha jaw w cadouet m3a orange,positive,2018-01-11T22:02:44+0000,https://www.facebook.com/298166859034_10155999218699035
je me sens très heureux :D,positive,2018-01-11T22:04:32+0000,https://www.facebook.com/298166859034_10155999218699035
ooreedoo w telecom béhin zeda :D,negative,2018-01-11T21:36:40+0000,https://www.facebook.com/298166859034_10155999218699035
Proplème de connexion,negative,2018-01-11T22:05:42+0000,https://www.facebook.com/298166859034_10155999218699035
orange <3,positive,2018-01-11T21:36:07+0000,https://www.facebook.com/298166859034_10155999218699035
bravo,positive,2018-01-11T21:36:55+0000,https://www.facebook.com/298166859034_10155999218699035
Yeaaaah :*,positive,2018-01-11T18:27:41+0000,https://www.facebook.com/298166859034_10155999218699035
Waaaw,positive,2018-01-11T18:39:41+0000,https://www.facebook.com/298166859034_10155999218699035
C'bien,positive,2018-01-11T19:40:46+0000,https://www.facebook.com/298166859034_10155999218699035
Yuuup <3,positive,2018-01-11T18:38:07+0000,https://www.facebook.com/298166859034_10155999218699035
3andy lpus mte3y mazelet jdyda amma la yemchy la google la play store la app store la chy yemchy fyha just facebook ...a3mlou mzeyya riglouli pus mte3y😒😒,negative,2018-01-11T17:19:49+0000,https://www.facebook.com/298166859034_10155998334119035
Ki nji na3mel transfert y9oli solde insuffisant,negative,2018-01-11T12:10:57+0000,https://www.facebook.com/298166859034_10155998334119035
Merci beaucoup orange dima na3melha ki el forfait épuisé👍,positive,2018-01-11T12:02:22+0000,https://www.facebook.com/298166859034_10155998334119035
Nhebo ala points bech nsarfohom w nechriw bih hwayej yhedikom 9alo tehdi lel ahbeb !!!!!,negative,2018-01-11T10:02:48+0000,https://www.facebook.com/298166859034_10155998334119035
