comment_text,sentiment,date,source_url
حلو شوي,positive,2017-12-31,https://www.youtube.com/watch?v=nbPmvSjrXWU
حلو,positive,2017-12-31,https://www.youtube.com/watch?v=nbPmvSjrXWU
صوتو روووووعة,positive,2017-12-30,https://www.youtube.com/watch?v=nbPmvSjrXWU
مااجمل صوت حمودة اهواغني ياليل ياليا,positive,2017-12-30,https://www.youtube.com/watch?v=nbPmvSjrXWU
واو جميل تحياتي من الجزائر,positive,2017-12-29,https://www.youtube.com/watch?v=nbPmvSjrXWU
صوته حلو,positive,2017-12-28,https://www.youtube.com/watch?v=nbPmvSjrXWU
روعة 😘😘😘😘😘,positive,2017-12-28,https://www.youtube.com/watch?v=nbPmvSjrXWU
ماشاء الله على صوتو❤,positive,2017-12-28,https://www.youtube.com/watch?v=nbPmvSjrXWU
صوته خرا,negative,2017-12-28,https://www.youtube.com/watch?v=nbPmvSjrXWU
صوتو حلو هلولد,positive,2017-12-27,https://www.youtube.com/watch?v=nbPmvSjrXWU
هو أصلا زوين,positive,2017-12-27,https://www.youtube.com/watch?v=nbPmvSjrXWU
الاغنيهه جميلهه,positive,2017-12-27,https://www.youtube.com/watch?v=nbPmvSjrXWU
مبروك مبروك مبروك 😄😄😄😄😄😄 الف مبروك حبيبي بلطي انشاء الله ديما رقم 111111111111111111,positive,2018-01-01,https://www.youtube.com/watch?v=nL2ds7grpT0
a.l.a احسن واحد🙆🙆😝,positive,2018-01-01,https://www.youtube.com/watch?v=nL2ds7grpT0
الرادي اقوى رابور عربي,positive,2017-12-31,https://www.youtube.com/watch?v=nL2ds7grpT0
الراب مات,negative,2017-12-31,https://www.youtube.com/watch?v=nL2ds7grpT0
يستاهل كل الخير   حفصك الله يا كريم,positive,2018-01-01,https://www.youtube.com/watch?v=REnQOtihR6o
من وقتاه بعلوش ولا كومييدي هاهاها,negative,2018-01-01,https://www.youtube.com/watch?v=REnQOtihR6o
الممثلين الكبار عطاو شهادة عظيمة لموهبة بسام الحمراوي..لذا لانقاش بسام هو الي يستحقها,positive,2018-01-01,https://www.youtube.com/watch?v=REnQOtihR6o
الدقيقة 8:16 راقد عندوا الحق ريق فارغ لتحكوا فيه,negative,2018-01-01,https://www.youtube.com/watch?v=REnQOtihR6o
كريم الغربي الأحسن,positive,2017-12-31,https://www.youtube.com/watch?v=REnQOtihR6o
روعة روعة روعة,positive,2018-01-01,https://www.youtube.com/watch?v=vlZPiGQRPns
روعة,positive,2017-12-19,https://www.youtube.com/watch?v=vlZPiGQRPns
راقي أستاذ وائل 👍 تحياتي للجميع من الحبيبة بغداد,positive,2017-10-15,https://www.youtube.com/watch?v=vlZPiGQRPns
شمدخلك شيخ تحيفة,negative,2017-12-26,https://www.youtube.com/watch?v=xeLE7qCUBZc
مريم بن مولاهم  تضحك كيف البقرة ملا قعرت ممصطها,negative,2017-12-26,https://www.youtube.com/watch?v=xeLE7qCUBZc
شكرا ليتيسيا,positive,2017-12-24,https://www.youtube.com/watch?v=xeLE7qCUBZc
خخيييت مخيب ضحكتها 0:44,negative,2017-12-26,https://www.youtube.com/watch?v=xeLE7qCUBZc
ما نيش فاهمة ها الشلاكة علاش مضروبة ف روحها واما جمهور يحبها ??? احنا نحب المثلين عل تواضعهم واخلاقهم مش عل نفختهم وقلة حياهم,negative,2017-12-22,https://www.youtube.com/watch?v=xeLE7qCUBZc
لا عادة ما تكذبوش علاه الكذب  قالت ملي تولدت و هوما يتخطبوا موش يخطبوا فيا يعني ملي تولدت و هوما يقولوا اميمة خطبت هاذاكا اميمة خطبت هاذاكا هذا فاش تقصد هي كهو,negative,2017-12-30,https://www.youtube.com/watch?v=y5UrbejNIck
مجودرة كيف امها,negative,2017-12-26,https://www.youtube.com/watch?v=y5UrbejNIck
ڨعرة  بففففف خرجت من قشرتها هي و أمها الي بعدما شاب هزوه للكتاب 👎👎😏,negative,2017-12-23,https://www.youtube.com/watch?v=y5UrbejNIck
بالله علاه الكلام الزايد و الله حرام شنوا اللي شوفتوه عليها باش تحكيو هكا !؟,negative,2017-12-23,https://www.youtube.com/watch?v=y5UrbejNIck
محلاك اميمة ربي بفضلك وننصحك ما تعدل على حد في ها دنيا,positive,2017-12-22,https://www.youtube.com/watch?v=y5UrbejNIck
تبركالله علها تعرف تحكي,positive,2017-12-22,https://www.youtube.com/watch?v=y5UrbejNIck
حاشا خوتنا التوانسا  الاحرار واش هذا التبهديل والله حشوما,negative,2017-12-28,https://www.youtube.com/watch?v=y5IdbDzFvWQ
كلبة تحوس علي كلبة سبحان الله,negative,2017-12-27,https://www.youtube.com/watch?v=y5IdbDzFvWQ
يفلمو يعملو في الباز,negative,2017-12-25,https://www.youtube.com/watch?v=y5IdbDzFvWQ
مريم الدباغ ماشاء الله,positive,2017-12-23,https://www.youtube.com/watch?v=y5IdbDzFvWQ
عباد ميت في فلسطين😠😱😭وهم يحكو😊على كلاب  انشاء الله يعطيكم😢كلاب👾👽💀👇ملا عبا,negative,2017-12-22,https://www.youtube.com/watch?v=y5IdbDzFvWQ
الكلب يعرف كلب يا كلبة بنت الكلب و الكلبة لي جابوا كلبة تفوووو,negative,2017-12-22,https://www.youtube.com/watch?v=y5IdbDzFvWQ
إتفو على وجوهكم يا فجار,negative,2017-12-31,https://www.youtube.com/watch?v=nCpBaDhGyLM
والله مكنتش نتصور في تونس توصل لهذا الانحطاط في برامجها الله يهديكم\nوالله غاضتني عمري دولة عربية تنشر الفساد  في إعلامها لشعبها \nتريدون التشبه بالغرب  وا أسفاه أختكم من الجزائر,negative,2017-12-30,https://www.youtube.com/watch?v=nCpBaDhGyLM
قناة العطايين,negative,2017-12-30,https://www.youtube.com/watch?v=nCpBaDhGyLM
التوانسة معروفين رخاس,negative,2017-12-30,https://www.youtube.com/watch?v=nCpBaDhGyLM
ممصتك يابقرة,negative,2017-12-29,https://www.youtube.com/watch?v=nCpBaDhGyLM
تفوه علي النمادج المنحطة اخلاقيا,negative,2017-12-29,https://www.youtube.com/watch?v=nCpBaDhGyLM
الرخس برجليه,negative,2017-12-29,https://www.youtube.com/watch?v=nCpBaDhGyLM
التونسيات اكثر متحررات في الوطن العربي حتى ان مصر بلد ال90 مليون فقير وفقيره يستعينون بالتونسيات في افلامهم لانهم على استعداد تام بالتعري والمشاهد الساخنه بلا حياء ثقافه فرنسيه بحته,negative,2017-12-29,https://www.youtube.com/watch?v=nCpBaDhGyLM
قنات دعارا,negative,2017-12-27,https://www.youtube.com/watch?v=nCpBaDhGyLM
ولله هذا نشر الرذيلة,negative,2017-12-27,https://www.youtube.com/watch?v=nCpBaDhGyLM
محلاها ليمسيون👸👼 مش نورمال يا لبنة,positive,2017-04-15,https://www.youtube.com/watch?v=CgW8mAsWdgY
باينة مريضة مسكينة عندها انفصام في شخصيتها,negative,2017-12-30,https://www.youtube.com/watch?v=GLxFqKawmO0
صبات بسبع ملاااااااااااين ملا حلا,negative,2017-12-28,https://www.youtube.com/watch?v=GLxFqKawmO0
أبلاد تعبات بالملاهط,negative,2017-12-27,https://www.youtube.com/watch?v=GLxFqKawmO0
من هذه الوجوه الفاسقة. يجب ان تكون مع داعش,negative,2017-12-22,https://www.youtube.com/watch?v=GLxFqKawmO0
كان كذب في بلاد,negative,2017-12-14,https://www.youtube.com/watch?v=GLxFqKawmO0
لطفي العبدلي المفروض انت تستقبل ضيوفك في الباب مش تسناهم ورى البيرو وخاصة لما يكون قامة كيف رؤوف بن عمر,negative,2017-12-15,https://www.youtube.com/watch?v=_M3prCVnLGg
الغناية الي بالإسبانية حاجة روعة,positive,2017-12-15,https://www.youtube.com/watch?v=_M3prCVnLGg
برسمي كي نتفرج فيك تفرهدني برافو واصل  ناجح,positive,2017-12-17,https://www.youtube.com/watch?v=7o_JogolYt4
معلم.. عندو في مخو ..و ربي يرحم نصر الدين بن مختار,positive,2017-12-16,https://www.youtube.com/watch?v=7o_JogolYt4
يا ربي ناقصين مساطه احنا,negative,2017-12-16,https://www.youtube.com/watch?v=7o_JogolYt4
بتوفيق يا لطفي ولد الخظراء,positive,2017-12-15,https://www.youtube.com/watch?v=7o_JogolYt4
فهمي الرياحي كان النشاز الغناية فزدها خيت,negative,2017-12-30,https://www.youtube.com/watch?v=TcsUHE_61mE
هوايشنا بالخارج 😂😂  ارهابيين سراق مجرمة,negative,2017-12-29,https://www.youtube.com/watch?v=TcsUHE_61mE
صغروا فى الشعار ياسر كبير ومقوعر,negative,2017-12-17,https://www.youtube.com/watch?v=qVGETacZYys
ولد بلادي خمس وخميس عليك ولطفي العبدلي نموت عليك خاطر معندكش التمسكية💎,positive,2017-12-24,https://www.youtube.com/watch?v=Iewe9vZnE-Y
تحب تسمع الراب في دارك وتسمعو لولدك عليك بي الرادي  ( نصيحة وتربيا في قالب غناية )ك,positive,2017-12-22,https://www.youtube.com/watch?v=lfltwD7QQHA
قاوي كلاي والله,positive,2017-12-18,https://www.youtube.com/watch?v=lfltwD7QQHA
كلام جمال المداني صحيح و اكثر علمية و اتساق مع النسوية,positive,2017-12-15,https://www.youtube.com/watch?v=tj0O6enSIFw
والله خير من اكا الماسط التافه نوفل الورتاني ..اللي يقرا في كل شئ مالورقة معندو حتي علاقة بالتنشيط و الاعلام ..علي الاقل لطفي عندو سلاسة في الحوار,positive,2017-12-14,https://www.youtube.com/watch?v=tj0O6enSIFw
برنامج رايع لطفي,positive,2017-12-11,https://www.youtube.com/watch?v=tj0O6enSIFw
لطفي اللجمي كلامو صحيح انسان متثقف ونتوما تفهتوه علالالالاش,positive,2017-12-11,https://www.youtube.com/watch?v=tj0O6enSIFw
الممثلين التوانسة عاملين فيها مثقفين وهوما كلمتين بالعربي ما يطيقوهمش . جمال المدني يتكلم وهوما يشعلو فيه !!!,negative,2017-12-09,https://www.youtube.com/watch?v=tj0O6enSIFw
بحذا لمعلم,positive,2017-12-21,https://www.youtube.com/watch?v=Los24EL7f5w
معلم صاحبي,positive,2017-12-21,https://www.youtube.com/watch?v=Los24EL7f5w
ضامر يا لطفي هههه قالو نوفل قالو دالي وحدك,positive,2017-12-18,https://www.youtube.com/watch?v=Los24EL7f5w
وتستحق مساعدة  وبرنامج محترم اكثر شكون موافقني؟ \nوبالنسبة للبرنامج هذا روعة لطفي برافو برافو نحبوك برشا ضامر برشا وتعمل جو كي العادة,positive,2017-12-21,https://www.youtube.com/watch?v=Los24EL7f5w
Machallah Allikoum fi l'Emmission surtout Chammoussa houwa illi mhalliha ????????,positive,2017-12-28,https://www.facebook.com/AttessiaTV/
CLASS,positive,2017-12-28,https://www.facebook.com/AttessiaTV/
Elkol 3al7ite,negative,2017-12-28,https://www.facebook.com/AttessiaTV/
"wallaahii fdhaayaah , saber fenneen w motreb kbiiiir , eme lokhrriine chnouwwee mahallhom mel eeraaab , nekiiraat fenniiyya w telewwoth semii kbiiiir",negative,2017-12-28,https://www.facebook.com/AttessiaTV/
Kolhom behyin mais je prefere zaza nhbk brch ??????,positive,2017-12-28,https://www.facebook.com/AttessiaTV/
Chlayekk kol,negative,2017-12-28,https://www.facebook.com/AttessiaTV/
Bravo à la garde nationale d avoir arrêté ce corrompu .!,positive,2017-12-28,https://www.facebook.com/AttessiaTV/
"Heureusement qu ils ont réussi a l arrêter, vaut mieux tard que jamais, bravo à nos forces sécuritaires .!",positive,2017-12-28,https://www.facebook.com/AttessiaTV/
5edmoubihem el met7eyline,negative,2017-12-28,https://www.facebook.com/AttessiaTV/
3isabat sourak fil.kerwen tisrak w tit5alas mil wathayak fi zibla,negative,2017-12-28,https://www.facebook.com/AttessiaTV/
Espérant bien,positive,2017-12-28,https://www.facebook.com/AttessiaTV/
ch5ass !!!,positive,2017-12-28,https://www.facebook.com/AttessiaTV/
Cest bien inchallah a3la e9rib,positive,2017-12-28,https://www.facebook.com/AttessiaTV/
Fi touness impossible tenjah lahkaya,negative,2017-12-28,https://www.facebook.com/AttessiaTV/
Hhhhh bien we nidham ahla haja,positive,2017-12-28,https://www.facebook.com/AttessiaTV/
Hhhhh ki youslou ya3mlou hedhi tetsama dawla bl 7a9,positive,2017-12-28,https://www.facebook.com/AttessiaTV/
A7ssen,positive,2017-12-28,https://www.facebook.com/AttessiaTV/
la hawla w la 9ouat ella billah mosiba el mra hedhi,negative,2017-12-28,https://www.facebook.com/AttessiaTV/
Tfouuuhh 3liik ..m3a kamel e7tirameti likom,negative,2017-12-28,https://www.facebook.com/AttessiaTV/
si vous savez au Japan le nucléaire qui circule et la dictature pour que les citoyens ne parlent de rien,negative,2017-12-27,https://www.facebook.com/AttessiaTV/
5al2wn2 fthi7a ins2 ili fi 5lij w masr w 8irou irajil tay7oulou 9adrou fi tounis limra hiy2 ili lmith2l b2ch y9oulou 3andh2 rajil,negative,2017-12-27,https://www.facebook.com/AttessiaTV/
Bouzynk,positive,2017-12-27,https://www.facebook.com/AttessiaTV/
n ne voit pas suffisamment Aziza ds ces publications mahlaha elle a beaucoup de sérénité une grande dame,positive,2017-12-27,https://www.facebook.com/AttessiaTV/
"Un très beau feuilleton et très réussi,les téléspectateurs continuent à le regarder avec plaisir, Allah yarhmou Sofiane Chaari.",positive,2017-12-28,https://www.facebook.com/AttessiaTV/
allah yarhemou <3 <3 <3,positive,2017-12-27,https://www.facebook.com/AttessiaTV/
Allah yar7mek soufien w enchalla mathwak el jann,positive,2017-12-27,https://www.facebook.com/AttessiaTV/
Ya amine mahzla ka gyes maset lemission wl tawa badalt chaine tellement rakabli la3sab w9oloulou yet3alm yahki ya3ti fl 3iwadh za3ma fama chkoun y9oul'rabi ki ysob saba chbeba wlara khayba 'ya3tih saba nchlh,negative,2017-12-27,https://www.facebook.com/AttessiaTV/
Chibbe wel 3ibe,negative,2017-12-27,https://www.facebook.com/AttessiaTV/
Pfffff mamstou,negative,2017-12-28,https://www.facebook.com/AttessiaTV/
mnin tjeb fel msata ya b3alouch :-/,negative,2017-12-27,https://www.facebook.com/AttessiaTV/
ma93ad ma3maltou wallitou tfasdou fi el sghar avec la culture papa noel,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
Men jabouhalna sa5ta hadi koul mera jeboulna fesla 5ehhh 3lik manesta3fouch beh bou omnik noël ????????,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
???????? ma3nich msad9a,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
Mala zbala Walahi a3malto riha????????,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
etfoh 3alikom,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
Mchalah ya3tikoum isah louwled w koul we7id mcharik,positive,2018-01-01,https://www.facebook.com/AttessiaTV/
walah ya3tikom essaha bilha9,positive,2018-01-01,https://www.facebook.com/AttessiaTV/
Très bon travail pro,positive,2018-01-01,https://www.facebook.com/AttessiaTV/
Djo Nabli 3a9ba likk ya 5ouyaa,positive,2018-01-01,https://www.facebook.com/AttessiaTV/
Très très bien,positive,2017-12-31,https://www.facebook.com/AttessiaTV/
Meilleurs vœux bonne et heureuse année 2018.,positive,2017-12-31,https://www.facebook.com/AttessiaTV/
Brabbi 7aja bark ! Parler en français ne veut rien dire ! Ma fhemtech 3lech elli hetha yabda yet9anza7 bech y5arej el kelma w y5arajha mkasra ! 3leh za7 3maltoulna el jeyer W yecer rahou mergiiiinnnnn ye5i tfarjou 9bal ma thabtou contenu ! 7alou YouTube w choufou des amateur chya3mlou,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
5iiiiiit malla 7ala. ...La yezzi ta9lid w la yezzi mergiiiiiiiin 3ale5er ??,negative,2017-12-31,https://www.facebook.com/AttessiaTV/
Good job,positive,2017-12-31,https://www.facebook.com/AttessiaTV/
Il faut trouver autre chose. C est du ta9lid.,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
Apparemment les Tunisien ne sont pas fort en relookage d'automobile,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
baniola = tgou3ir,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
hhh mabrouuk 3aliik ye rouuug ???,positive,2018-01-01,https://www.facebook.com/AttessiaTV/
Ange,positive,2018-01-01,https://www.facebook.com/AttessiaTV/
bilehi ya baniola 3lech temchiw ken lilkraheb jdod sal7ou kraheb ili3marha kbira wala 7ata barnamej biloujouh w m3aref 3lech tekdhbou 3ala la3bed,negative,2017-12-31,https://www.facebook.com/AttessiaTV/
Wzid lelkroz 3ando golf 5 wma3andouich bach isala7 w9olo mosda9iya elkol ketheb,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
yikdhbo 3la enes,negative,2018-01-01,https://www.facebook.com/AttessiaTV/
M3allem,positive,2017-12-31,https://www.facebook.com/AttessiaTV/
Bon courage chakallou,positive,2017-12-31,https://www.facebook.com/AttessiaTV/
brabi sakerlou famou 3ebd le7mid gheyes yeser 9bi7 fi klemou ... de5el fi tofla habiba ye5i wala yefti a9be7 wa7ed zoufri fi klemou houwa cha5s hetheka,negative,2017-12-31,https://www.facebook.com/AttessiaTV/
Y a mare de voir c est tetes de rater,negative,2017-12-31,https://www.facebook.com/AttessiaTV/
L'emission!!hhhhhhh programme 3al 7it w oumour jeddia taya7 3likom ????,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Bravo,positive,2018-01-02,https://www.facebook.com/AttessiaTV/
Kamel tweti m3allem,positive,2018-01-02,https://www.facebook.com/AttessiaTV/
Top top top kamel toueti bravo l'émission,positive,2018-01-02,https://www.facebook.com/AttessiaTV/
Hhhhh wallah vraiment bravo pourtant krahtah mel rouba mta3 réveillant elli 7adhret beha fi barnamej weld l fehri,positive,2018-01-02,https://www.facebook.com/AttessiaTV/
J'adore sa voie,positive,2018-01-02,https://www.facebook.com/AttessiaTV/
Mostahil tkoun fanana  southa 3al hitt,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
3assouuuul,positive,2018-01-02,https://www.facebook.com/AttessiaTV/
Bravo,positive,2018-01-02,https://www.facebook.com/AttessiaTV/
Tounis tbedlit 3bedha,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Medem il 3a9liya 9dima ou yijbdoy fi la7keyet il fergha. La3morna bech nit9admou ken il 7i9d meli 9loubhom. Fakrou fil 7adir. Winees ili 3aycha fil 7athith. Wek iser9a sihem mechia witeabi filiflous 3ale dhar il fou9ara wele fihom rajil. Iwa9afha 3and hadha,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
ivd objet entre les mains du khalifa pour detourner notre histoire politique et blanchir les crimes de nahdha pour enfin dedommager d ' avantage les criminels assassins,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Estanew mena thwra jdida bech ta7re9 el akhdhar wel yebess entouma teser9ou fina 3ini 3inik estanew,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
miskina tounis walla ????,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
5iiiiiiiit 5iiiiit 5iiiiiit 5iiiiiiiiit la3net ellah 3le hal mandher la7ref,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
JAHL MCIBA,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Of of milimsata fi fransa fadou milimsata mte7a yawa jet itfadid fi twensa mene9sin ken limhabla,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
mamstaha,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Wlh te3jebnyyy ??,positive,2018-01-02,https://www.facebook.com/AttessiaTV/
C'est incroyable Ils font tout pour ridiculiser notre pays . Maaloul dégage espèce de vendu.,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Wken ne5srou tab9a fdhi7a,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Ba3loul ya féchel ya samsar,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Ta7 sa3dek ya tounes... pff,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Makhybo,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Good news .. he'z a good player,positive,2018-01-02,https://www.facebook.com/AttessiaTV/
Mala hala ma3loul 3amelha dar bouh,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
Bien venu koly,positive,2018-01-02,https://www.facebook.com/AttessiaTV/
Tfouh 3likom,negative,2018-01-02,https://www.facebook.com/AttessiaTV/
ce program tv est nul !,negative,2017-12-22,https://www.youtube.com/watch?v=3LhwQv_AEok
hhhhhh respect baalouch??????,positive,2017-12-14,https://www.youtube.com/watch?v=3LhwQv_AEok
raouaaaaaaaa ahla sitcom tounsi,positive,2018-01-01,https://www.youtube.com/watch?v=6oAGbp5yQOU
Bravo !,positive,2018-01-01,https://www.youtube.com/watch?v=42jPRtAgfd8
bravooooooo lotfi,positive,2018-01-01,https://www.youtube.com/watch?v=42jPRtAgfd8
Bravo,positive,2017-12-31,https://www.youtube.com/watch?v=42jPRtAgfd8
Nimporte quoi!!!!!!!!!!!!,negative,2017-12-31,https://www.youtube.com/watch?v=42jPRtAgfd8
bravo,positive,2017-12-30,https://www.youtube.com/watch?v=42jPRtAgfd8
masta lasta...Abdelli se prend pour un grand show man (mounachet) alors qu'il n'est qu'un clown triste (mouherrej)...Il ne fait rire que les simples d'esprit...Ceux-là sont d'ailleurs tellement simples d'esprit qu'ils le font grassement vivre à leurs dépens...car tout flatteur vit aux dépens de celui qui l'écoute...,negative,2017-12-30,https://www.youtube.com/watch?v=42jPRtAgfd8
Mouzika Bnina yesser  Gamra Band - I'm Outta Love,positive,2017-12-29,https://www.youtube.com/watch?v=42jPRtAgfd8
me3lem Lotfi,positive,2017-12-29,https://www.youtube.com/watch?v=42jPRtAgfd8
Sidekick-Deep fear kharjit 2008 ya bouhéli,negative,2017-12-23,https://www.youtube.com/watch?v=AI4mCI7SJlY
Kif dima top bravo,positive,2017-12-22,https://www.youtube.com/watch?v=AI4mCI7SJlY
Ya5i wa9téch waléw les émissions mté3na téfhin l hadarja -_-,negative,2017-12-22,https://www.youtube.com/watch?v=AI4mCI7SJlY
Pourquoi tous ses maquillages oumayma Ben Hafseya tu as que 23 ans Putin on dirait tu as 35 ans,negative,2017-12-22,https://www.youtube.com/watch?v=AI4mCI7SJlY
Kol chai fhemtou walh ken amine walh iji kol chai ila animateur walh 5iiit mamstek,negative,2017-12-22,https://www.youtube.com/watch?v=AI4mCI7SJlY
yah yah macha allah sa voi est magnifique macha allah,positive,2018-01-01,https://www.youtube.com/watch?v=h80_d7N1WGM
The amazing ZAZA <3 <3 <3..,positive,2018-01-01,https://www.youtube.com/watch?v=h80_d7N1WGM
love,positive,2017-12-29,https://www.youtube.com/watch?v=h80_d7N1WGM
Allah allah 3lik y'a zaza,positive,2017-12-29,https://www.youtube.com/watch?v=h80_d7N1WGM
bravo zaza moch normal,positive,2017-12-28,https://www.youtube.com/watch?v=h80_d7N1WGM
W7ADEKOM WLAD BLEDI TA7YA TOUNES,positive,2017-12-26,https://www.youtube.com/watch?v=h80_d7N1WGM
JAW TOUNSI BIEN BIEN,positive,2017-12-26,https://www.youtube.com/watch?v=h80_d7N1WGM
Zaza tbarkallah 3lik,positive,2017-12-25,https://www.youtube.com/watch?v=h80_d7N1WGM
taw hethi 5edma  rouge 3ala beu el karhba sa9toha 7ata yji ybi3 me tetbe3louch \n5edmet **,negative,2018-01-01,https://www.youtube.com/watch?v=IhcRLNWWuPs
ya m3alem berrasmi ta7ki clio 4 WTF ??? wbrabi kif badeltou lcouleur rakom dhentouha lkol  \n5edmet toula 0,negative,2017-04-24,https://www.youtube.com/watch?v=IhcRLNWWuPs
zéyéd g3ar \nzidouha jantes fel a5dhér a7la,negative,2017-04-24,https://www.youtube.com/watch?v=IhcRLNWWuPs
Makber rasek ye welid,negative,2017-12-31,https://www.youtube.com/watch?v=jMg7Ol506yc
leatitia tu est tres moche et tes tenues sont tres mal choisis tres degeulas,negative,2017-12-31,https://www.youtube.com/watch?v=jMg7Ol506yc
malla houkech wallahi .. vous distribuez des oscars hahahah Baalouch et Chams décident ?? hahaha ya chams nominé et eliminé c´est pas la meme chose . normalement ca doit etre interdit quelque ignorants qui disent qui est le meilleur acteur ou chanteur en Tunisie et za3ma za3ma kan 5allit ba3louch walla Chams taw ykoun houwa le meilleur en 2017 hahah billehi na7ou el bhama w soyez un peu spontané meme les jeux sont preparés Chams après 2 questions il sait c ets un paquet cadeau sur sa tete et Laetitia boule de cristale hahahahah wallah bhayem w t7ibbou tbahmou el 3bed w sa77a likoum famma 3bed machi fi balhoum birrasmi . bref soyez un peu professionnels spontanés et preparez bien les soirées wallahi c est du n importe quoi 9allou oscar ti au moins invitez les wallahi habbaltouni bil bhama wallah,negative,2017-12-31,https://www.youtube.com/watch?v=jMg7Ol506yc
berjoulia amin gara yesser fachal w yesser bla bla bla et surtout msata w hazèn t7in,negative,2017-12-31,https://www.youtube.com/watch?v=jMg7Ol506yc
Fazadtouha rubrique mtaa tala3ni,negative,2017-12-31,https://www.youtube.com/watch?v=jMg7Ol506yc
chems dine je taime trooop que dieux te protege ya chames,positive,2018-01-01,https://www.youtube.com/watch?v=jWloexp_HQE
wlhy kont me n7ebeksh ema k rakazt maak lyouma 9adeh hasytek sensible w fragile aaks les apparences <3 w eeli 3jebny fik dyma rabi fi fomeeek :) boonne continuations,positive,2017-12-31,https://www.youtube.com/watch?v=jWloexp_HQE
Nheb nefhem li wra chams tkach55 chnowa li ydh7ak feha vraiment impoli,negative,2017-12-27,https://www.youtube.com/watch?v=jWloexp_HQE
Courage chemssou on t'aime bcoup,positive,2017-12-23,https://www.youtube.com/watch?v=jWloexp_HQE
Aala fikra shams tbors9i wld bledi o nhebou barsha o soutou yhabl,positive,2017-12-21,https://www.youtube.com/watch?v=jWloexp_HQE
El mejri a7sen riyadhi.,positive,2017-12-31,https://www.youtube.com/watch?v=JwuiS64PoAc
les chroniqueurs même pas 7afdhin 2asami les nominés w yakiw 3lihom t9oul lebsa ya5tar fiha.moustawayet,negative,2017-12-31,https://www.youtube.com/watch?v=JwuiS64PoAc
9osou alih dhaw gayés....,negative,2017-12-31,https://www.youtube.com/watch?v=JwuiS64PoAc
BRAVO L'émission,positive,2017-12-30,https://www.youtube.com/watch?v=JwuiS64PoAc
Trés bien merci beaucoup,positive,2017-12-25,https://www.youtube.com/watch?v=KpUKKf0Og1Y
bravo bravo bravo zina,positive,2017-12-17,https://www.youtube.com/watch?v=KpUKKf0Og1Y
raw3a,positive,2017-12-14,https://www.youtube.com/watch?v=KpUKKf0Og1Y
animaux,negative,2017-12-09,https://www.youtube.com/watch?v=KpUKKf0Og1Y
ana.berkanni..9asrinya.wa3ra.. top.top,positive,2017-12-07,https://www.youtube.com/watch?v=KpUKKf0Og1Y
Bent bledi rak dima mnawrtina ya zina lmezyana,positive,2017-12-01,https://www.youtube.com/watch?v=KpUKKf0Og1Y
fffffffffff wallahe matehchemou,negative,2017-11-16,https://www.youtube.com/watch?v=KpUKKf0Og1Y
ZAza ya  m3ALma,positive,2017-12-31,https://www.youtube.com/watch?v=KXXH7wONWnM
A7la zaza namout 3alik,positive,2017-12-31,https://www.youtube.com/watch?v=KXXH7wONWnM
Merci Zaza,positive,2017-12-22,https://www.youtube.com/watch?v=KXXH7wONWnM
bravo zaza,positive,2017-12-14,https://www.youtube.com/watch?v=KXXH7wONWnM
Sanfour y a ghali,positive,2018-01-01,https://www.youtube.com/watch?v=lcKGgNTs_do
3awdto 100 mara <3,positive,2017-12-30,https://www.youtube.com/watch?v=lcKGgNTs_do
m3alem sanfara,positive,2017-12-29,https://www.youtube.com/watch?v=lcKGgNTs_do
oye oye sa7a frère,positive,2017-12-29,https://www.youtube.com/watch?v=lcKGgNTs_do
M3allem vraiment,positive,2017-12-29,https://www.youtube.com/watch?v=lcKGgNTs_do
*NICE I LIKE IT*,positive,2017-12-28,https://www.youtube.com/watch?v=lcKGgNTs_do
a7la freestyle sma3tou bravoo,positive,2017-12-28,https://www.youtube.com/watch?v=lcKGgNTs_do
