comment_text,sentiment_category,date,source_url
Bravo bravo bravo,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
هههههههه عبدلي هههههه,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
lotfi yi3jibni saraha 9lil oujoudou,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
ربي معاك يا لطفي شمتا في قناة الدعارة,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Borjoulia patron . Bonne chance Kirk minhom IL  kol.,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
bravo continuer comme sa mieux que les autres,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Rajel,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo lotfi,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravooo 3ebdeli,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Brav0,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo bonne contuniation,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Ya wildi rabbi m3ak,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Mahlek lotfi.,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
M3ALEM YA Lotfi,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Hhhhhhhhhhh,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Hhhhhhhhh,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
هههههههههههههه,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo continue comme ça 😘,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
سؤال خطير,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
يا ماما يا ماما وين نحطها,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
لطفي العبدلي 😉,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
بحذا لمعلم,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
معلم صاحبي,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
هذي ظروف المباشر,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
ممثل ***,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
Ya mama ya mama,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
عندو الحق عبدالرزاق الشابي كي قال فما فرق بين برنامجو وبرنامج عندي ما نقلك خاطر عندي ما نقلك مواضيعو اكثر جرأة باش ما نقولش اكثر فضايح وخنار اما المسامح كريم فيه حكايات متاع نسا كبار وعايلات محتاجة وقضايا تسخف وتستحق مساعدة  وبرنامج محترم اكثر شكون موافقني؟ <br />وبالنسبة للبرنامج هذا روعة لطفي برافو برافو نحبوك برشا ضامر برشا وتعمل جو كي العادة 😘😘😘,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
ضامر يا لطفي هههه قالو نوفل قالو دالي وحدك,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
m3alem sa7bi keep up,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
Bravo,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
Bravo 3ebdeli mais je crois e décore cva pas yesser a4lem hethi lmochekla fil barnemej c tt bravo et bon continuation 3ebdeli,2," Dec 7, 2017",https://www.youtube.com/watch?v=Los24EL7f5w
Bravo continue comme ça 😘,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
سؤال خطير,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
يا ماما يا ماما وين نحطها,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
لطفي العبدلي 😉,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
بحذا لمعلم,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
معلم صاحبي,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
هذي ظروف المباشر,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
ممثل ****,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
Ya mama ya mama,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
عندو الحق عبدالرزاق الشابي كي قال فما فرق بين برنامجو وبرنامج عندي ما نقلك خاطر عندي ما نقلك مواضيعو اكثر جرأة باش ما نقولش اكثر فضايح وخنار اما المسامح كريم فيه حكايات متاع نسا كبار وعايلات محتاجة وقضايا تسخف وتستحق مساعدة  وبرنامج محترم اكثر شكون موافقني؟ <br />وبالنسبة للبرنامج هذا روعة لطفي برافو برافو نحبوك برشا ضامر برشا وتعمل جو كي العادة 😘😘😘,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
ضامر يا لطفي هههه قالو نوفل قالو دالي وحدك,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
m3alem sa7bi keep up,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
Bravo,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
Bravo 3ebdeli mais je crois e décore cva pas yesser a4lem hethi lmochekla fil barnemej c tt bravo et bon continuation 3ebdeli,2," Dec 7, 2017",https://www.youtube.com/watch?v=lfltwD7QQHA
كلام جمال المداني صحيح و اكثر علمية و اتساق مع النسوية,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
والله خير من اكا الماسط التافه نوفل الورتاني ..اللي يقرا في كل شئ مالورقة معندو حتي علاقة بالتنشيط و الاعلام ..علي الاقل لطفي عندو سلاسة في الحوار,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
b1 dit jamel &lt;3,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
برنامج رايع لطفي,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
Tafahtouh jamel wklemou shih wlh rajel mettha9efz,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
bravooo lotfii,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
**** 😘😘ههههه<br />صحة لطفي !,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
الممثل الضيف الي ما نعرفش اسمه .. الطويل، نطق بالمنطق الآلة و عصر المكننة هو من حرر المرأة اكثر من بو رگيبة او غيره,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
ma7léhom zaa7 nmout 3lihom &lt;3 lmoumathlin héthouma wallahi twa7chthom 3ale5er,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
jamal wlh klemek s7i7,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
"Ya3tikom sa77a. Jaw mizyan. Ama ynajem ykoun 5ir. Deja ya3jebni barsha barnamej jimmy fallon bahi elli t3amlet version tounsya. Ama la7etht lotfi mazelt mit3awed 3la korsi les invites de telle façon tes2el w tjaweb lol bn moch hekaka ama thyof ma7koush barsha. W bnesba ljamel klama ma39oul mayest7a9esh radet lfi3l mta3kom, 7asb klamek mafamash tatyi7 9dar lthoyof !!!! N7abo nchofoh chay hatha. Appart ça bravo.",2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
zala9halo 9alo nawfal lwartani.,2," Dec 7, 2017",https://www.youtube.com/watch?v=tj0O6enSIFw&t=1328s
إنت تونسي و تونس تتشرف بيك خويا,2," Dec 7, 2017",https://www.youtube.com/watch?v=1THCXliVBRU
برجولية نظم شوية لحيتك و تباركالله عليك اللحية الطويلة صارت لموظة عادي خليها طويلة و رتبها,2," Dec 7, 2017",https://www.youtube.com/watch?v=1THCXliVBRU
7al9a 3alamiya ya lotfi wassel w inchalah rabbi iwaf9ek,2," Dec 7, 2017",https://www.youtube.com/watch?v=1THCXliVBRU
ya lotfi rana 3a9din fik alnouwar me t5ayebnach kan me tanja7ch ente mochkla berasmi plz anja7 w koun professional,2," Dec 7, 2017",https://www.youtube.com/watch?v=1THCXliVBRU
mala ka3ba allah a7ad 3lik sme7,2," Dec 7, 2017",https://www.youtube.com/watch?v=1THCXliVBRU
hethoume mejebouhomich fi  7atte tele 5ater 3amlin le7ye<br /> kol techjji3 lik ye lotfi bravo bravo bravo,2," Dec 7, 2017",https://www.youtube.com/watch?v=1THCXliVBRU
BRAVOOO   حسام...وعصام..,2," Dec 7, 2017",https://www.youtube.com/watch?v=1THCXliVBRU
شي يقدّوه البكاء جماعة اللحي,2," Dec 7, 2017",https://www.youtube.com/watch?v=1THCXliVBRU
Big like li chanteuse fi l&#39;emission 😍😍😍 chesmha ??,2," Dec 7, 2017",https://www.youtube.com/watch?v=1THCXliVBRU
روعة بصراحة.....,2," Dec 7, 2017",https://www.youtube.com/watch?v=1THCXliVBRU
a7laa 3ebdelii wa7laa chowwtime rabi iwaf9ek 👍,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
Lotfi lm3alm,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
برسمي كي نتفرج فيك تفرهدني برافو واصل  ناجح,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
معلم.. عندو في مخو ..و ربي يرحم نصر الدين بن مختار,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
Lotfi ❤❤,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
Bonne continuation lotfi. Emissione parfaite tres simpatique..animation formidabile.. tres professionel barcha techwi9..w tchedd lmouchèhed..,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
بتوفيق يا لطفي ولد الخظراء🇹🇳,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
Ya rabi kadech mahleeeeeeek &lt;3  Bravo!,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
micro ***** xD,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
lotfiiiiiiiiiii m3aleeeeeeeeeeeeeem,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
bravo <br />great TV programme <br />big respect from great Britain,2," Dec 14, 2017",https://www.youtube.com/watch?v=7o_JogolYt4
juste baddl hak lkorsi hhh 7agrouk bih,2," Dec 14, 2017",https://www.youtube.com/watch?v=P2ekhWb3rG8
Sout lebes aalih ken just houma fibelhom film w dhaw aadi style yji keka just yetshekew men hajet fergha khater omorhom la raw haja tdhahak w feha tfadlik 2017,2," Dec 14, 2017",https://www.youtube.com/watch?v=P2ekhWb3rG8
Yedek fi telecomond hhhhhhhhhh m3alem ya lotfi,2," Dec 14, 2017",https://www.youtube.com/watch?v=P2ekhWb3rG8
M3alm lotfi attla3 toul paris 93,2," Dec 14, 2017",https://www.youtube.com/watch?v=P2ekhWb3rG8
واصل معلم,2," Dec 14, 2017",https://www.youtube.com/watch?v=P2ekhWb3rG8
سبحان الله قداش يخلق من الشبه اربعين..سي عبد العزيز بلخوجة للوهلة الاولى خلته الممثل المصري الكبير محمود حميدة :D,2," Dec 14, 2017",https://www.youtube.com/watch?v=P2ekhWb3rG8
Un conseil:tu tenfous des comentaires critiques negatifs..welli ysebbou ...metehtemmelhomch..bech mey7essouche rwe7hom importants..bravo lotfi.foooooonce,2," Dec 14, 2017",https://www.youtube.com/watch?v=P2ekhWb3rG8
ههههههههه الكبير كبير و الله لطفي معلم صاحبي ههههههه و يدك في الكومند,2," Dec 14, 2017",https://www.youtube.com/watch?v=P2ekhWb3rG8
